Setting;Regularization;Iteration;Train AUC;Test AUC
Setting 2;0.01;24;0.9430436154858414;0.8813066514537867
Setting 2;0.01;25;0.9460651337861167;0.8837063109980406
Setting 2;0.01;26;0.9470802215164987;0.8755981417757852
Setting 2;0.01;27;0.9501358079654344;0.8790609477957564
Setting 2;0.01;28;0.9514396800317241;0.8722190985300724
Setting 2;0.01;29;0.9532316567718777;0.8711002456306209
Setting 2;0.01;30;0.9549600723381924;0.87264729160336
Setting 2;0.01;31;0.9560550112237438;0.8688088183628617
Setting 2;0.01;32;0.9570334140890073;0.8696333175442361
Setting 2;0.01;33;0.957148614427412;0.8699293776270327
Setting 2;0.01;34;0.9589576817955053;0.8720727806573553
Setting 2;0.01;35;0.9601216961495588;0.8711223239006652
Setting 2;0.01;36;0.9620931155870075;0.8716506469200105
Setting 2;0.01;37;0.9633809683667727;0.8695943729616922
Setting 2;0.01;38;0.964164980589632;0.8695224618770843
Setting 2;0.01;39;0.9639587035222483;0.8646136452484463
Setting 2;0.01;40;0.9658155898268002;0.8611442575359857
Setting 2;0.01;41;0.9668545342844046;0.8588624996683036
Setting 2;0.01;42;0.968118375291096;0.8570381984484525
Setting 2;0.01;43;0.9683353848356475;0.8571581082957487
Setting 2;0.01;44;0.9690815900172677;0.8573365569000548
Setting 2;0.01;45;0.9703261443367479;0.8550005203831998
Setting 2;0.01;46;0.9703080535359803;0.8550890888376886
Setting 2;0.01;47;0.9710038459403013;0.8548495013015616
Setting 2;0.01;48;0.9722962115710343;0.8534112796094036
Setting 2;0.01;49;0.9737301887113383;0.8497686552501813
Setting 2;0.01;50;0.9744558846310836;0.8490584941129372
Setting 2;0.01;51;0.9745693972572704;0.8508287952737736
Setting 2;0.01;52;0.9752437158111824;0.8472859758387578
Setting 2;0.01;53;0.9759402326100548;0.8480384246404451
Setting 2;0.01;54;0.9763520191407713;0.8483346472341673
Setting 2;0.01;55;0.9770134269503912;0.8465379148320634
Setting 2;0.01;56;0.97802803302194;0.8447442469217006
Setting 2;0.01;57;0.9781431634626246;0.8444982169881632
Setting 2;0.01;58;0.9785718652415476;0.8422630068927617
Setting 2;0.01;59;0.9789881150593941;0.8409802965485442
Setting 2;0.01;60;0.9794949192796222;0.8440445096995459
Setting 2;0.01;61;0.9798137507389968;0.8434327373198702
Setting 2;0.01;62;0.9805287345154564;0.843113739980708
Setting 2;0.01;63;0.9807964364281865;0.8431977465213549
Setting 2;0.01;64;0.9812211057441071;0.8419142816621256
Setting 2;0.01;65;0.9815629640541393;0.8431325448163924
Setting 2;0.01;66;0.9815145630603046;0.8378393085930879
Setting 2;0.01;67;0.9823625253424986;0.8413359865331375
Setting 2;0.01;68;0.9822796304593462;0.840051233194426
Setting 2;0.01;69;0.9829029872211412;0.8391315954739964
Setting 2;0.01;70;0.9832770785469704;0.8380619601691757
Setting 2;0.01;71;0.9834946879410451;0.8371146259438431
Setting 2;0.01;72;0.9837843339252086;0.8379745873307829
Setting 2;0.01;73;0.983898250687303;0.8379104999864535
Setting 2;0.01;74;0.9840653024251682;0.8374758064761393
Setting 2;0.01;75;0.9843298347940195;0.8365867440255819
Setting 2;0.01;76;0.9848254706294813;0.8321094403362843
Setting 2;0.01;77;0.9849670897642582;0.8313429575553732
Setting 2;0.01;78;0.9855226292165088;0.8283975631068811
Setting 2;0.01;79;0.9861898283699361;0.8292021663077845
Setting 2;0.01;80;0.9867689386041915;0.8282886111391443
Setting 2;0.01;81;0.9868543002414212;0.8277387438142247
Setting 2;0.01;82;0.9873237434949497;0.8271025715798526
Setting 2;0.01;83;0.987458564758753;0.827590673145095
Setting 2;0.01;84;0.9874461483819704;0.8277094338079882
Setting 2;0.01;85;0.9877525736315036;0.8288932214301672
Setting 2;0.01;86;0.987866181572763;0.8263164714086286
Setting 2;0.01;87;0.9882950053549787;0.8250917658569513
Setting 2;0.01;88;0.9886435039483976;0.8202095894121996
Setting 2;0.01;89;0.9889868072349295;0.8205676938448314
Setting 2;0.01;90;0.9892398166469447;0.8207997478387614
Setting 2;0.01;91;0.9896599349858686;0.8227195358353655
Setting 2;0.01;92;0.9901219944984445;0.823636248359133
Setting 2;0.01;93;0.9901936701621254;0.8223090216292059
Setting 2;0.01;94;0.9902678087672807;0.8190373864974362
Setting 2;0.01;95;0.9905641890790359;0.8225247664909529
Setting 2;0.01;96;0.9907789085201112;0.8240585910390965
Setting 2;0.01;97;0.990985795603959;0.82216249481387
Setting 2;0.01;98;0.9912308493845864;0.8225263103447468
Setting 2;0.01;99;0.9914081150856248;0.823601598708196
Setting 2;0.01;100;0.9915551595543305;0.8212905076184309
Setting 2;0.1;1;0.4712666016362004;0.4831518655081867
Setting 2;0.1;2;0.6973803445334356;0.7068815042531315
Setting 2;0.1;3;0.7924961221507542;0.7865844653902455
Setting 2;0.1;4;0.8331089277627755;0.8151555692714777
Setting 2;0.1;5;0.8608668627781486;0.8397377960505062
Setting 2;0.1;6;0.8711596426202277;0.8583943869469182
Setting 2;0.1;7;0.8827669240654861;0.8624227658119823
Setting 2;0.1;8;0.8878266929194708;0.862562327873361
Setting 2;0.1;9;0.8991380884204835;0.8652963188234061
Setting 2;0.1;10;0.9022909013268783;0.8744390790301543
Setting 2;0.1;11;0.9099614554996903;0.8705434948072072
Setting 2;0.1;12;0.9102397424689426;0.8701460743384871
Setting 2;0.1;13;0.9122299161000639;0.8757263280723672
Setting 2;0.1;14;0.9171358731151927;0.8714124059029819
Setting 2;0.1;15;0.921922898524544;0.8739828296063425
Setting 2;0.1;16;0.9240012690985862;0.8760857093765577
Setting 2;0.1;17;0.926492445439187;0.8791661852280493
Setting 2;0.1;18;0.9249094565270801;0.878176899968048
Setting 2;0.1;19;0.9266671566962814;0.8772934209285795
Setting 2;0.1;20;0.9297469646114503;0.8761760886670754
Setting 2;0.1;21;0.9335530721084907;0.8789874696415081
Setting 2;0.1;22;0.9361055779793654;0.8799580429292111
Setting 2;0.1;23;0.9359954458610845;0.8769213637721869
Setting 2;0.1;24;0.9386104352100446;0.873979393661057
Setting 2;0.1;25;0.9418336097029869;0.876134021553174
Setting 2;0.1;26;0.9423475422197732;0.8639442047060053
Setting 2;0.1;27;0.9465829310113775;0.8693046972366898
Setting 2;0.1;28;0.9473172637475623;0.8593251218419862
Setting 2;0.1;29;0.949245891800912;0.8572217777548405
Setting 2;0.1;30;0.9510683528429985;0.858648321876197
Setting 2;0.1;31;0.9515897110393693;0.8545071720366428
Setting 2;0.1;32;0.9529555798414406;0.8534761098608217
Setting 2;0.1;33;0.9525113112048709;0.8527007934503082
Setting 2;0.1;34;0.9553909193416812;0.856218969264239
Setting 2;0.1;35;0.9560395142638167;0.8529950078733062
Setting 2;0.1;36;0.9577743667746969;0.8518013999480476
Setting 2;0.1;37;0.9592870906861964;0.8474881858619813
Setting 2;0.1;38;0.9595064945453701;0.8481763964163369
Setting 2;0.1;39;0.9592747264149868;0.8422126865454209
Setting 2;0.1;40;0.9612482148249434;0.8390833877686894
Setting 2;0.1;41;0.9619166225734905;0.8391103181506572
Setting 2;0.1;42;0.9631675020011844;0.8371958814066769
Setting 2;0.1;43;0.9639636827816377;0.8378081413191295
Setting 2;0.1;44;0.9648163040645773;0.8383901974152544
Setting 2;0.1;45;0.9676845048935063;0.836850801063945
Setting 2;0.1;46;0.9672084937960461;0.8370233992749273
Setting 2;0.1;47;0.9677558844450285;0.8373408875840654
Setting 2;0.1;48;0.9694576359375177;0.8338776752867801
Setting 2;0.1;49;0.9701140466956013;0.834342839595657
Setting 2;0.1;50;0.9720222773234279;0.8291958283816835
Setting 2;0.1;51;0.9725526154704994;0.8324354720769432
Setting 2;0.1;52;0.973143762092115;0.8291090823711468
Setting 2;0.1;53;0.9745808134612252;0.8324744746991035
Setting 2;0.1;54;0.9754483712514653;0.8325342671118259
Setting 2;0.1;55;0.9748588195687303;0.8308352153839714
Setting 2;0.1;56;0.9755397135917799;0.8301951893190762
Setting 2;0.1;57;0.9761790654936144;0.8294078006683703
Setting 2;0.1;58;0.9766543610925968;0.8283082169215337
Setting 2;0.1;59;0.9772280917441581;0.8297482146259508
Setting 2;0.1;60;0.9773530561585936;0.8274791906500871
Setting 2;0.1;61;0.9783096407683194;0.8356197343703202
Setting 2;0.1;62;0.9791546622628087;0.8332479918815113
Setting 2;0.1;63;0.9802007655177946;0.8332904652727269
Setting 2;0.1;64;0.9806554412894178;0.8340988178328439
Setting 2;0.1;65;0.9806942256278673;0.8338642797433358
Setting 2;0.1;66;0.9805313830036053;0.8299222057877245
Setting 2;0.1;67;0.9813137939332459;0.8340434016071913
Setting 2;0.1;68;0.9812068618596671;0.8331457841171896
Setting 2;0.1;69;0.9817141197796405;0.8324231328545157
Setting 2;0.1;70;0.9823091374640687;0.8326081515433883
Setting 2;0.1;71;0.9826296439269846;0.8329879511845967
Setting 2;0.1;72;0.9829963438866555;0.8328406002067092
Setting 2;0.1;73;0.983278294767296;0.836751588143825
Setting 2;0.1;74;0.9837038867331189;0.8364916519182197
Setting 2;0.1;75;0.9838546955117561;0.8367958143314531
Setting 2;0.1;76;0.9840087704202122;0.8372059919078381
Setting 2;0.1;77;0.9846142346365905;0.8334243858834003
Setting 2;0.1;78;0.9853466686965303;0.8324324424089719
Setting 2;0.1;79;0.9855075910397976;0.8330402100551221
Setting 2;0.1;80;0.986184813526253;0.8351509832131554
Setting 2;0.1;81;0.9867072799192005;0.8338526021725343
Setting 2;0.1;82;0.9870218615972075;0.8361118406690882
Setting 2;0.1;83;0.9872925716536268;0.8359840606498203
Setting 2;0.1;84;0.9873458362578963;0.838401608003821
Setting 2;0.1;85;0.9876246506372166;0.8391628207875711
Setting 2;0.1;86;0.9876416993265246;0.8391624029023337
Setting 2;0.1;87;0.9880576860747708;0.8374628404258557
Setting 2;0.1;88;0.9883277670517114;0.8347888276153052
Setting 2;0.1;89;0.988466714822722;0.8350079735985678
Setting 2;0.1;90;0.9887094479990499;0.8370042345936218
Setting 2;0.1;91;0.9890520612044565;0.8420486085501131
Setting 2;0.1;92;0.9893311564455239;0.8387712274963286
Setting 2;0.1;93;0.9894958875790898;0.844402498052945
Setting 2;0.1;94;0.9896433196624238;0.8443565422847509
Setting 2;0.1;95;0.9898791723613821;0.8463702848122373
Setting 2;0.1;96;0.989911517213531;0.8468046068690072
Setting 2;0.1;97;0.9899208021724638;0.8473097488655983
Setting 2;0.1;98;0.9900881271468703;0.8493343215854882
Setting 2;0.1;99;0.9901709038393328;0.8505850869248887
Setting 2;0.1;100;0.9902777799947358;0.849546514422717
Setting 2;1.0;1;0.471266602907068;0.4831518655081867
Setting 2;1.0;2;0.6978544785594005;0.7074054975171
Setting 2;1.0;3;0.7926050850708118;0.7865183930910383
Setting 2;1.0;4;0.8336065741108342;0.8148635603538996
Setting 2;1.0;5;0.8600118306593075;0.8383489312480581
Setting 2;1.0;6;0.867306837091982;0.8549081677457276
Setting 2;1.0;7;0.8794352225600843;0.8587269771642201
Setting 2;1.0;8;0.8828255186886118;0.8559675648622312
Setting 2;1.0;9;0.8924399348051004;0.8572041801431753
Setting 2;1.0;10;0.8931161228053018;0.8655342232106601
Setting 2;1.0;11;0.9012672161769534;0.8591897154171353
Setting 2;1.0;12;0.9011958506049752;0.8586645265370707
Setting 2;1.0;13;0.9008095869089491;0.8648990260418419
Setting 2;1.0;14;0.9007329027559232;0.8557061428224484
Setting 2;1.0;15;0.9049799606541414;0.8587167737996728
Setting 2;1.0;16;0.9050219844341896;0.8584303482931838
Setting 2;1.0;17;0.9071225430862508;0.8610762351056706
Setting 2;1.0;18;0.9007342104787185;0.8564118813409296
Setting 2;1.0;19;0.9053283550364144;0.856794339196565
Setting 2;1.0;20;0.9100049763618112;0.8574812844872851
Setting 2;1.0;21;0.9141035295644123;0.8598058175521875
Setting 2;1.0;22;0.9216486109757355;0.8611793831117764
Setting 2;1.0;23;0.9186202439697814;0.8564305004498418
Setting 2;1.0;24;0.9244822899562589;0.8544375709287642
Setting 2;1.0;25;0.9301303930017853;0.8611318254501721
Setting 2;1.0;26;0.9313251204139458;0.8472162818674929
Setting 2;1.0;27;0.9395206496724146;0.8594027672406854
Setting 2;1.0;28;0.9413330657767232;0.851017261515855
Setting 2;1.0;29;0.9450576039055532;0.8524690528703063
Setting 2;1.0;30;0.9482098436506452;0.8580245120800988
Setting 2;1.0;31;0.9498553478125282;0.8587553933603654
Setting 2;1.0;32;0.9513262627206098;0.857385971829381
Setting 2;1.0;33;0.9516863160425556;0.8580550873499708
Setting 2;1.0;34;0.9551163420350521;0.8667181965596112
Setting 2;1.0;35;0.9569983076414902;0.869472420119902
Setting 2;1.0;36;0.9599156440257464;0.8739727191051814
Setting 2;1.0;37;0.9615959305638999;0.8760066362032972
Setting 2;1.0;38;0.9627758663476701;0.8785462060466276
Setting 2;1.0;39;0.9620706695228587;0.8760997433557814
Setting 2;1.0;40;0.9640220816911478;0.8779703950132176
Setting 2;1.0;41;0.9649652675434102;0.8807424367357155
Setting 2;1.0;42;0.9659952981354308;0.8808038890814643
Setting 2;1.0;43;0.9663463181302353;0.8828819162879755
Setting 2;1.0;44;0.9664566713794844;0.8829736420975917
Setting 2;1.0;45;0.9674063323023411;0.8827857330358269
Setting 2;1.0;46;0.9673313994049147;0.8854384917388848
Setting 2;1.0;47;0.967406259862886;0.8876238922355693
Setting 2;1.0;48;0.9678545279198995;0.8891761501658528
Setting 2;1.0;49;0.9680816052778461;0.8897123433571698
Setting 2;1.0;50;0.9682464075799995;0.8884558785274477
Setting 2;1.0;51;0.9683306991466816;0.8923285835336454
Setting 2;1.0;52;0.9684216386219562;0.8929865438399804
Setting 2;1.0;53;0.9685483631880644;0.8955389868702084
Setting 2;1.0;54;0.9685708778790655;0.895579161892618
Setting 2;1.0;55;0.9685765421361094;0.8948678399630479
Setting 2;1.0;56;0.9687588569942571;0.895337891207618
Setting 2;1.0;57;0.9686125458161762;0.8956120123154494
Setting 2;1.0;58;0.9687162854702588;0.8962981334436179
Setting 2;1.0;59;0.9686808003041867;0.8962287064545881
Setting 2;1.0;60;0.9686794697057741;0.8979829190337834
Setting 2;1.0;61;0.9687160859440402;0.8984564294394857
Setting 2;1.0;62;0.9687986275259904;0.8984298472952157
Setting 2;1.0;63;0.9687848335286928;0.8989864123918574
Setting 2;1.0;64;0.9687735050146048;0.8984811311001871
Setting 2;1.0;65;0.9687405717507415;0.8978797594197543
Setting 2;1.0;66;0.9686555430808318;0.8986464627512074
Setting 2;1.0;67;0.968840702140744;0.8986253827625637
Setting 2;1.0;68;0.9687014607993101;0.8984628137972798
Setting 2;1.0;69;0.9687944362045341;0.8994350238021627
Setting 2;1.0;70;0.9686929904665306;0.8990729030280823
Setting 2;1.0;71;0.9686776510941901;0.8990554447114963
Setting 2;1.0;72;0.9686209627725151;0.8994870737300694
Setting 2;1.0;73;0.9686803059366772;0.8994300440030834
Setting 2;1.0;74;0.9686572473143288;0.8989111350095035
Setting 2;1.0;75;0.9687017009932929;0.8984958151231135
Setting 2;1.0;76;0.9687118603091578;0.8984302187487602
Setting 2;1.0;77;0.9686969390522688;0.8980786031452318
Setting 2;1.0;78;0.9686450647771908;0.8982050482533245
Setting 2;1.0;79;0.9686754728270657;0.8983692771516348
Setting 2;1.0;80;0.9686337159292207;0.8983179817387401
Setting 2;1.0;81;0.9686669033666108;0.8982227619442222
Setting 2;1.0;82;0.9686605668205884;0.8981459987476909
Setting 2;1.0;83;0.9686350033181337;0.8983018235095594
Setting 2;1.0;84;0.9686158805728473;0.8980291998238289
Setting 2;1.0;85;0.9686127046746303;0.8981153073985861
Setting 2;1.0;86;0.9686124276254862;0.898012414766792
Setting 2;1.0;87;0.9686163584190777;0.8979754087074329
Setting 2;1.0;88;0.9685786581307199;0.8976850248991115
Setting 2;1.0;89;0.9685694951750798;0.8976761448378161
Setting 2;1.0;90;0.9685626439276658;0.8978474313534697
Setting 2;1.0;91;0.9685523854841255;0.8980454509163956
Setting 2;1.0;92;0.9685685064400608;0.8978468625652298
Setting 2;1.0;93;0.9685577714211577;0.8981120339642263
Setting 2;1.0;94;0.96855420917918;0.8980081314431084
Setting 2;1.0;95;0.9685564014258484;0.8981242687153443
Setting 2;1.0;96;0.968545890079649;0.8981361552287647
Setting 2;1.0;97;0.9685127699982434;0.8981515821587798
Setting 2;1.0;98;0.9685396717243165;0.8982236209305436
Setting 2;1.0;99;0.9685210242835253;0.8982410444233598
Setting 2;1.0;100;0.9685255244258166;0.8981725576761141
Setting 2;10.0;1;0.4712665940109946;0.4831518655081867
Setting 2;10.0;2;0.702201185188788;0.7121949730866817
Setting 2;10.0;3;0.791382835749173;0.7835724646780762
Setting 2;10.0;4;0.8314968436070594;0.8077246643319418
Setting 2;10.0;5;0.8477813843532668;0.822380363925574
Setting 2;10.0;6;0.8414159591348344;0.8289581329370481
Setting 2;10.0;7;0.8621254055376746;0.839040252725848
Setting 2;10.0;8;0.8662171748488463;0.8369962599503409
Setting 2;10.0;9;0.8825636894552178;0.8471810053886998
Setting 2;10.0;10;0.8874834099668211;0.8623771118497929
Setting 2;10.0;11;0.901411543530658;0.8605076209846829
Setting 2;10.0;12;0.9005059156295785;0.8591222153433669
Setting 2;10.0;13;0.904065620955432;0.8715432736298373
Setting 2;10.0;14;0.9107838695298414;0.8684661988998614
Setting 2;10.0;15;0.9191724486653607;0.8788307510695482
Setting 2;10.0;16;0.9236177212466935;0.8853733945052317
Setting 2;10.0;17;0.9266009953272637;0.8898532867614166
Setting 2;10.0;18;0.9280044208096503;0.8911028332688745
Setting 2;10.0;19;0.9285914943004993;0.8910420773985214
Setting 2;10.0;20;0.9301381529195576;0.8915136028493459
Setting 2;10.0;21;0.932728723817801;0.8947520277126632
Setting 2;10.0;22;0.9331574929527086;0.8950593590889471
Setting 2;10.0;23;0.9329206820195542;0.8946997688421378
Setting 2;10.0;24;0.9326980476148554;0.8932799921400429
Setting 2;10.0;25;0.9325652978652952;0.8940931503803905
Setting 2;10.0;26;0.9329576070786555;0.892557248013983
Setting 2;10.0;27;0.9325368342429001;0.8932788081318703
Setting 2;10.0;28;0.9327794136442443;0.8928496399930288
Setting 2;10.0;29;0.9327751066738332;0.8931886145681248
Setting 2;10.0;30;0.9328517171165364;0.8935952517279149
Setting 2;10.0;31;0.9329415776251898;0.8934785804912088
Setting 2;10.0;32;0.9329022925648927;0.8935030848172147
Setting 2;10.0;33;0.9328583180030265;0.8935670444743883
Setting 2;10.0;34;0.93287907508409;0.8936392573650009
Setting 2;10.0;35;0.9328882532901416;0.8936523511024405
Setting 2;10.0;36;0.9329186092344435;0.8937984019929226
Setting 2;10.0;37;0.9328884108777282;0.893731644826243
Setting 2;10.0;38;0.9329030182303115;0.8937514827670977
Setting 2;10.0;39;0.9328661122342249;0.8936454443880996
Setting 2;10.0;40;0.93285170440786;0.8936249331876956
Setting 2;10.0;41;0.9328456728700698;0.893672316730451
Setting 2;10.0;42;0.9328463057621514;0.8936228785852783
Setting 2;10.0;43;0.9328440830146599;0.8936113054857862
Setting 2;10.0;44;0.932843034548862;0.8936359723227179
Setting 2;10.0;45;0.932842527472676;0.8936095062576805
Setting 2;10.0;46;0.932835638099233;0.893630528206708
Setting 2;10.0;47;0.9328310515379425;0.893644573793855
Setting 2;10.0;48;0.9328356025149392;0.8936426236627469
Setting 2;10.0;49;0.9328305736917122;0.8936281137586695
Setting 2;10.0;50;0.9328348793912556;0.8936166103067169
Setting 2;10.0;51;0.9328339338657361;0.8936358794593318
Setting 2;10.0;52;0.9328327341666897;0.8936320836684251
Setting 2;10.0;53;0.9328330353623189;0.8936327569279743
Setting 2;10.0;54;0.9328348209313445;0.8936375626082047
Setting 2;10.0;55;0.932833396288727;0.893630307656166
Setting 2;10.0;56;0.9328323071551647;0.8936303773037055
Setting 2;10.0;57;0.9328338588845456;0.893628357525058
Setting 2;10.0;58;0.9328329667354667;0.8936296692203866
Setting 2;10.0;59;0.9328328968377468;0.893629332590612
Setting 2;10.0;60;0.932832750687969;0.8936287289786023
Setting 2;10.0;61;0.9328321749849309;0.8936311318187176
Setting 2;10.0;62;0.9328324342419281;0.8936314220167991
Setting 2;10.0;63;0.9328326108925292;0.8936311666424873
Setting 2;10.0;64;0.9328326731650433;0.8936304353433219
Setting 2;10.0;65;0.9328326973115283;0.8936309344840221
Setting 2;10.0;66;0.9328323109677676;0.8936294602777679
Setting 2;10.0;67;0.9328324647427513;0.8936299710263914
Setting 2;10.0;68;0.9328325689538973;0.8936303192640892
Setting 2;10.0;69;0.9328324710970894;0.8936305049908614
Setting 2;10.0;70;0.9328324736388247;0.8936303773037055
Setting 2;10.0;71;0.932832247424386;0.893630307656166
Setting 2;10.0;72;0.9328323058842971;0.8936301799690101
Setting 2;10.0;73;0.9328323008008266;0.8936304121274753
Setting 2;10.0;74;0.9328322995299589;0.8936304121274753
Setting 2;10.0;75;0.9328323262181792;0.8936299826343146
Setting 2;10.0;76;0.9328323567190024;0.8936299013788518
Setting 2;10.0;77;0.9328324317001928;0.8936300058501612
Setting 2;10.0;78;0.9328324037411049;0.8936299826343146
Setting 2;10.0;79;0.9328323490937966;0.893630087105624
Setting 2;10.0;80;0.9328323706985464;0.8936301219293938
Setting 2;10.0;81;0.9328323274890469;0.8936300290660077
Setting 2;10.0;82;0.9328323516355319;0.8936300290660077
Setting 2;10.0;83;0.9328323401977232;0.8936300638897775
Setting 2;10.0;84;0.9328323325725174;0.893630087105624
Setting 2;10.0;85;0.9328323605316053;0.8936300754977007
Setting 2;10.0;86;0.9328323427394585;0.893630087105624
Setting 2;10.0;87;0.9328323503646643;0.8936300522818542
Setting 2;10.0;88;0.9328323579898701;0.8936300406739309
Setting 2;10.0;89;0.9328323694276788;0.8936300522818542
Setting 2;10.0;90;0.9328323694276788;0.893630087105624
Setting 2;10.0;91;0.9328323414685908;0.893630087105624
Setting 2;10.0;92;0.9328323592607377;0.8936300522818542
Setting 2;10.0;93;0.9328323567190024;0.8936300522818542
Setting 2;10.0;94;0.9328323605316053;0.8936300406739309
Setting 2;10.0;95;0.9328323325725174;0.8936300638897775
Setting 2;10.0;96;0.9328323389268556;0.8936300754977007
Setting 2;10.0;97;0.9328323592607377;0.8936300638897775
Setting 2;10.0;98;0.9328323440103261;0.893630087105624
Setting 2;10.0;99;0.9328323465520614;0.8936300987135473
Setting 2;10.0;100;0.9328323503646643;0.8936300987135473
Setting 2;100.0;1;0.471266602907068;0.4831518655081867
Setting 2;100.0;2;0.722051737306048;0.7342454073309654
Setting 2;100.0;3;0.7762675834576995;0.7631090308783992
Setting 2;100.0;4;0.8261537526062572;0.8007114008634484
Setting 2;100.0;5;0.8493689941400904;0.8288218675258758
Setting 2;100.0;6;0.8605646580800275;0.85170450861258
Setting 2;100.0;7;0.8650983855904106;0.8488819143842762
Setting 2;100.0;8;0.8647502479233997;0.8472119985438092
Setting 2;100.0;9;0.8654741697119281;0.84727964952058
Setting 2;100.0;10;0.8642106311717336;0.848611217613807
Setting 2;100.0;11;0.8639517198504268;0.8472915592498468
Setting 2;100.0;12;0.8637846376117384;0.8471053449448782
Setting 2;100.0;13;0.8635676725475541;0.8472416451798204
Setting 2;100.0;14;0.8636893199974651;0.8470240430503514
Setting 2;100.0;15;0.8636836214269951;0.8471687938534282
Setting 2;100.0;16;0.8636764829634958;0.8471569653796243
Setting 2;100.0;17;0.8636774513646328;0.84715114981007
Setting 2;100.0;18;0.8636718913187347;0.8471550152485162
Setting 2;100.0;19;0.8636727847386814;0.847156199256689
Setting 2;100.0;20;0.8636746389345591;0.847155050072286
Setting 2;100.0;21;0.8636759644495011;0.8471555259971397
Setting 2;100.0;22;0.8636762656451304;0.8471553170545211
Setting 2;100.0;23;0.8636751676154948;0.8471541214384251
Setting 2;100.0;24;0.8636742703829452;0.8471524615053986
Setting 2;100.0;25;0.8636739450408311;0.8471531695887176
Setting 2;100.0;26;0.8636742360695191;0.8471534249630294
Setting 2;100.0;27;0.8636741521922553;0.8471534365709525
Setting 2;100.0;28;0.8636741572757258;0.8471533320996433
Setting 2;100.0;29;0.8636741509213877;0.8471533901392596
Setting 2;100.0;30;0.8636741445670495;0.8471534365709525
Setting 2;100.0;31;0.86367414965052;0.8471534481788758
Setting 2;100.0;32;0.8636741458379171;0.8471534713947224
Setting 2;100.0;33;0.8636741534631229;0.8471534713947224
Setting 2;100.0;34;0.8636741267749026;0.8471534597867991
Setting 2;100.0;35;0.8636741331292408;0.8471534597867991
Setting 2;100.0;36;0.863674139483579;0.8471534597867991
Setting 2;100.0;37;0.8636741420253142;0.8471534597867991
Setting 2;100.0;38;0.8636741344001084;0.8471534597867991
Setting 2;100.0;39;0.8636741356709761;0.8471534597867991
Setting 2;100.0;40;0.863674139483579;0.8471534597867991
Setting 2;100.0;41;0.8636741369418437;0.8471534597867991
Setting 2;100.0;42;0.8636741407544466;0.8471534597867991
Setting 2;100.0;43;0.863674139483579;0.8471534597867991
Setting 2;100.0;44;0.8636741382127113;0.8471534597867991
Setting 2;100.0;45;0.8636741407544466;0.8471534597867991
Setting 2;100.0;46;0.8636741407544466;0.8471534597867991
Setting 2;100.0;47;0.8636741407544466;0.8471534597867991
Setting 2;100.0;48;0.8636741407544466;0.8471534597867991
Setting 2;100.0;49;0.8636741382127113;0.8471534597867991
Setting 2;100.0;50;0.8636741407544466;0.8471534597867991
Setting 2;100.0;51;0.8636741407544466;0.8471534597867991
Setting 2;100.0;52;0.8636741382127113;0.8471534597867991
Setting 2;100.0;53;0.8636741369418437;0.8471534597867991
Setting 2;100.0;54;0.8636741432961819;0.8471534597867991
Setting 2;100.0;55;0.863674139483579;0.8471534597867991
Setting 2;100.0;56;0.8636741382127113;0.8471534597867991
Setting 2;100.0;57;0.863674139483579;0.8471534597867991
Setting 2;100.0;58;0.8636741420253142;0.8471534597867991
Setting 2;100.0;59;0.8636741369418437;0.8471534597867991
Setting 2;100.0;60;0.8636741420253142;0.8471534597867991
Setting 2;100.0;61;0.8636741369418437;0.8471534597867991
Setting 2;100.0;62;0.8636741382127113;0.8471534597867991
Setting 2;100.0;63;0.8636741407544466;0.8471534597867991
Setting 2;100.0;64;0.863674139483579;0.8471534597867991
Setting 2;100.0;65;0.8636741407544466;0.8471534597867991
Setting 2;100.0;66;0.8636741407544466;0.8471534597867991
Setting 2;1000.0;1;0.4712666016362004;0.4831518655081867
Setting 2;1000.0;2;0.6947245349160767;0.7040274061210947
Setting 2;1000.0;3;0.6544545356813423;0.6526993749620856
Setting 2;1000.0;4;0.6464201333758297;0.6469399413247339
Setting 2;1000.0;5;0.6441184345033608;0.6450508678930809
Setting 2;1000.0;6;0.6438301966405356;0.6449557757857188
Setting 2;1000.0;7;0.6438952154995505;0.6449574125028987
Setting 2;1000.0;8;0.643886300363099;0.6449482074197521
Setting 2;1000.0;9;0.6438839772170644;0.6449480913405194
Setting 2;1000.0;10;0.6438839823005349;0.644948602089143
Setting 2;1000.0;11;0.6438840102596228;0.6449483351069079
Setting 2;1000.0;12;0.6438839937383436;0.6449482654593683
Setting 2;1000.0;13;0.6438839937383436;0.6449482770672916
Setting 2;1000.0;14;0.6438840115304905;0.6449482886752149
Setting 2;1000.0;15;0.6438840102596228;0.6449483002831382
Setting 2;1000.0;16;0.6438840064470199;0.6449483002831382
Setting 2;1000.0;17;0.643884002634417;0.6449483002831382
Setting 2;1000.0;18;0.6438840064470199;0.6449483002831382
Setting 2;1000.0;19;0.6438840051761523;0.6449483002831382
Setting 2;1000.0;20;0.6438840013635494;0.6449483002831382
Setting 2;1000.0;21;0.6438840051761523;0.6449483002831382
Setting 2;1000.0;22;0.6438840102596228;0.6449483002831382
Setting 2;1000.0;23;0.6438840039052847;0.6449483002831382
Setting 2;1000.0;24;0.6438840115304905;0.6449483002831382
Setting 2;1000.0;25;0.6438840077178876;0.6449483002831382
