Kernel (domain);Kernel (pairwise);Setting;Iteration;Train AUC;Test AUC
Gaussian;Kronecker;Setting 1;298;0.999182716056019;0.9019726588893922
Gaussian;Kronecker;Setting 1;299;0.999190169003784;0.9021936993618687
Gaussian;Kronecker;Setting 1;300;0.9992026614332483;0.9027148251946752
Gaussian;Kronecker;Setting 2;1;0.46384375789207843;0.4683245139870018
Gaussian;Kronecker;Setting 2;2;0.5743260764829292;0.5841674581000083
Gaussian;Kronecker;Setting 2;3;0.6604609508526941;0.650270090641256
Gaussian;Kronecker;Setting 2;4;0.6936794614425095;0.6895600169642361
Gaussian;Kronecker;Setting 2;5;0.7362683935985355;0.7215782460442035
Gaussian;Kronecker;Setting 2;6;0.793188538172501;0.7626319963375513
Gaussian;Kronecker;Setting 2;7;0.8138470209794582;0.770261146504605
Gaussian;Kronecker;Setting 2;8;0.8287002725363485;0.7930296951587652
Gaussian;Kronecker;Setting 2;9;0.8547515008145379;0.804744652508333
Gaussian;Kronecker;Setting 2;10;0.8699487818675444;0.821249180086835
Gaussian;Kronecker;Setting 2;11;0.8793414212198847;0.8342520822431166
Gaussian;Kronecker;Setting 2;12;0.8880645586756581;0.8437812159813323
Gaussian;Kronecker;Setting 2;13;0.8939256600142643;0.8447831848600308
Gaussian;Kronecker;Setting 2;14;0.8982764934588808;0.8459321164216225
Gaussian;Kronecker;Setting 2;15;0.8995071572668271;0.8462948010269314
Gaussian;Kronecker;Setting 2;16;0.9061685993375659;0.8523106909338769
Gaussian;Kronecker;Setting 2;17;0.9149883954741252;0.8610075796869987
Gaussian;Kronecker;Setting 2;18;0.9159724219758789;0.8608594619575919
Gaussian;Kronecker;Setting 2;19;0.9216559455508626;0.863930662693669
Gaussian;Kronecker;Setting 2;20;0.9222689055467824;0.8643184865466297
Gaussian;Kronecker;Setting 2;21;0.9274857664951124;0.8615882963077511
Gaussian;Kronecker;Setting 2;22;0.9336510684691706;0.8621214521897032
Gaussian;Kronecker;Setting 2;23;0.9375075990175639;0.8648316669182856
Gaussian;Kronecker;Setting 2;24;0.9394426166889644;0.859626279944411
Gaussian;Kronecker;Setting 2;25;0.9436935900624456;0.8575155343564509
Gaussian;Kronecker;Setting 2;26;0.9442052366794055;0.8577533380504527
Gaussian;Kronecker;Setting 2;27;0.9466294089726128;0.8514977420199534
Gaussian;Kronecker;Setting 2;28;0.947942979878816;0.8523220375672764
Gaussian;Kronecker;Setting 2;29;0.9519662020925987;0.8570914284541769
Gaussian;Kronecker;Setting 2;30;0.9541438947498021;0.8604339292331538
Gaussian;Kronecker;Setting 2;31;0.9557369737688906;0.8635463039802496
Gaussian;Kronecker;Setting 2;32;0.956602288329143;0.8631301475157463
Gaussian;Kronecker;Setting 2;33;0.9582116827851301;0.8661111866798406
Gaussian;Kronecker;Setting 2;34;0.9587064244157908;0.8681144449981119
Gaussian;Kronecker;Setting 2;35;0.9602179193951607;0.8672678638474653
Gaussian;Kronecker;Setting 2;36;0.9624555130135489;0.8701191980824597
Gaussian;Kronecker;Setting 2;37;0.9630608568538408;0.8700971163108738
Gaussian;Kronecker;Setting 2;38;0.9634102471363666;0.8706320387345527
Gaussian;Kronecker;Setting 2;39;0.9636615734168611;0.8717183260087531
Gaussian;Kronecker;Setting 2;40;0.9652073171032668;0.8766356307933226
Gaussian;Kronecker;Setting 2;41;0.9667042652939397;0.8772477375016833
Gaussian;Kronecker;Setting 2;42;0.9683226743715746;0.8821937825612708
Gaussian;Kronecker;Setting 2;43;0.9683837338658838;0.8838434607585177
Gaussian;Kronecker;Setting 2;44;0.9693198354855542;0.8826180922952827
Gaussian;Kronecker;Setting 2;45;0.9699822490788633;0.884494363440957
Gaussian;Kronecker;Setting 2;46;0.9709671667599434;0.8831320200499768
Gaussian;Kronecker;Setting 2;47;0.9712927488440033;0.8828243700138511
Gaussian;Kronecker;Setting 2;48;0.9723771358483602;0.8789899553078532
Gaussian;Kronecker;Setting 2;49;0.9723366968726187;0.8785405063261897
Gaussian;Kronecker;Setting 2;50;0.9725011880105944;0.8775063320329322
Gaussian;Kronecker;Setting 2;51;0.9729225513065649;0.8771409976150328
Gaussian;Kronecker;Setting 2;52;0.9738208806332473;0.8761318266816016
Gaussian;Kronecker;Setting 2;53;0.975369153897895;0.8765653767877233
Gaussian;Kronecker;Setting 2;54;0.976048808383557;0.8721795292872915
Gaussian;Kronecker;Setting 2;55;0.9772266458231248;0.8748581500965279
Gaussian;Kronecker;Setting 2;56;0.9773033763631274;0.874997978668601
Gaussian;Kronecker;Setting 2;57;0.9775729306884593;0.8769434167172736
Gaussian;Kronecker;Setting 2;58;0.9779086859272913;0.8780461464183162
Gaussian;Kronecker;Setting 2;59;0.9785022730557004;0.8805373779166793
Gaussian;Kronecker;Setting 2;60;0.9784640483178236;0.880482818954884
Gaussian;Kronecker;Setting 2;61;0.9792315936507449;0.8829163660714735
Gaussian;Kronecker;Setting 2;62;0.9795765965888946;0.8814422549443125
Gaussian;Kronecker;Setting 2;63;0.9805358688710513;0.8810827637028943
Gaussian;Kronecker;Setting 2;64;0.9808604363817242;0.8815530035218048
Gaussian;Kronecker;Setting 2;65;0.9811761332304867;0.8815714842660243
Gaussian;Kronecker;Setting 2;66;0.9816760437012405;0.880513937266842
Gaussian;Kronecker;Setting 2;67;0.9820543561805206;0.8805697192190636
Gaussian;Kronecker;Setting 2;68;0.9823012814061878;0.8811466989246245
Gaussian;Kronecker;Setting 2;69;0.9827230285947912;0.8768615443026244
Gaussian;Kronecker;Setting 2;70;0.9832590729596176;0.8717936758077953
Gaussian;Kronecker;Setting 2;71;0.9836106843352337;0.87228198870745
Gaussian;Kronecker;Setting 2;72;0.9837688343895408;0.8730220338031836
Gaussian;Kronecker;Setting 2;73;0.9839970996911583;0.8720993554704566
Gaussian;Kronecker;Setting 2;74;0.984435052633051;0.8706479376100946
Gaussian;Kronecker;Setting 2;75;0.9852073280716278;0.8713820715854346
Gaussian;Kronecker;Setting 2;76;0.9858898274759087;0.8699222286799136
Gaussian;Kronecker;Setting 2;77;0.9860495610873266;0.8705571645428984
Gaussian;Kronecker;Setting 2;78;0.9861268469006017;0.8709276626981534
Gaussian;Kronecker;Setting 2;79;0.9865291800903409;0.8704725743717464
Gaussian;Kronecker;Setting 2;80;0.9869199416592882;0.8699803886690752
Gaussian;Kronecker;Setting 2;81;0.98695711754765;0.8713777231750299
Gaussian;Kronecker;Setting 2;82;0.987328149777356;0.8702914359008296
Gaussian;Kronecker;Setting 2;83;0.9873692331443028;0.8705638909902431
Gaussian;Kronecker;Setting 2;84;0.9873369039004314;0.8703459269187124
Gaussian;Kronecker;Setting 2;85;0.9877111580861636;0.8690687172501849
Gaussian;Kronecker;Setting 2;86;0.9880491412733116;0.8701284384545696
Gaussian;Kronecker;Setting 2;87;0.9884142163119819;0.8699587145609647
Gaussian;Kronecker;Setting 2;88;0.9885995336252928;0.8713195631858683
Gaussian;Kronecker;Setting 2;89;0.9888118742378703;0.8710168730553602
Gaussian;Kronecker;Setting 2;90;0.9890042729992133;0.8709256923246887
Gaussian;Kronecker;Setting 2;91;0.9890827242008383;0.8711676405973574
Gaussian;Kronecker;Setting 2;92;0.989213898942458;0.8717362632016721
Gaussian;Kronecker;Setting 2;93;0.9893221086783591;0.871244688994214
Gaussian;Kronecker;Setting 2;94;0.9895148639114327;0.8707379632942525
Gaussian;Kronecker;Setting 2;95;0.989503820143011;0.8704886091351134
Gaussian;Kronecker;Setting 2;96;0.9896381688540777;0.8683697782215573
Gaussian;Kronecker;Setting 2;97;0.9899952095683594;0.8698584972899212
Gaussian;Kronecker;Setting 2;98;0.9901260552591509;0.8712497847876569
Gaussian;Kronecker;Setting 2;99;0.9905546371076651;0.8717620818884494
Gaussian;Kronecker;Setting 2;100;0.9907400846702623;0.8715812151931829
Gaussian;Kronecker;Setting 2;101;0.9908716158836125;0.8707932016951734
Gaussian;Kronecker;Setting 2;102;0.9911567521367053;0.8717065037679655
Gaussian;Kronecker;Setting 2;103;0.9913061412127113;0.870058524168533
Gaussian;Kronecker;Setting 2;104;0.9913957938529466;0.8709822896038611
Gaussian;Kronecker;Setting 2;105;0.991465429234466;0.8709578297953353
Gaussian;Kronecker;Setting 2;106;0.9914262927515861;0.8703597874768769
Gaussian;Kronecker;Setting 2;107;0.9916175055589024;0.871723421802196
Gaussian;Kronecker;Setting 2;108;0.9916252245429141;0.8718378393509671
Gaussian;Kronecker;Setting 2;109;0.9917184213347783;0.8729245342886429
Gaussian;Kronecker;Setting 2;110;0.9918581513979313;0.8733407586970586
Gaussian;Kronecker;Setting 2;111;0.9920921271024634;0.8735748934197816
Gaussian;Kronecker;Setting 2;112;0.9922423799368936;0.8724564686749348
Gaussian;Kronecker;Setting 2;113;0.9922577356422099;0.872939278117671
Gaussian;Kronecker;Setting 2;114;0.9925407056440169;0.8729141388700193
Gaussian;Kronecker;Setting 2;115;0.9926981770309908;0.8731670940565247
Gaussian;Kronecker;Setting 2;116;0.992789111598411;0.8727452303033655
Gaussian;Kronecker;Setting 2;117;0.9928945586784003;0.8722062991888448
Gaussian;Kronecker;Setting 2;118;0.9930285646281877;0.8714046289644084
Gaussian;Kronecker;Setting 2;119;0.9930466829894158;0.8714952661437794
Gaussian;Kronecker;Setting 2;120;0.9930008489511368;0.8698086264580933
Gaussian;Kronecker;Setting 2;121;0.9930720404688645;0.8699172687742959
Gaussian;Kronecker;Setting 2;122;0.9931547624760307;0.8691882305923989
Gaussian;Kronecker;Setting 2;123;0.9932406036108392;0.8696974702171256
Gaussian;Kronecker;Setting 2;124;0.9935057363156672;0.870280428986993
Gaussian;Kronecker;Setting 2;125;0.9936959962466269;0.8675680400532082
Gaussian;Kronecker;Setting 2;126;0.9938065710353556;0.8684162518577564
Gaussian;Kronecker;Setting 2;127;0.9938920831193361;0.8684149609234175
Gaussian;Kronecker;Setting 2;128;0.9939242752586956;0.8681852425550118
Gaussian;Kronecker;Setting 2;129;0.9940750628007216;0.8705960284608897
Gaussian;Kronecker;Setting 2;130;0.9940835290043224;0.8707563081506469
Gaussian;Kronecker;Setting 2;131;0.9941022232044999;0.8710852246314077
Gaussian;Kronecker;Setting 2;132;0.994223499000371;0.8700679004284679
Gaussian;Kronecker;Setting 2;133;0.9942920169801196;0.8694142120456132
Gaussian;Kronecker;Setting 2;134;0.9944437025566976;0.869486300536852
Gaussian;Kronecker;Setting 2;135;0.9944188660743934;0.8691124731298812
Gaussian;Kronecker;Setting 2;136;0.9945137561069777;0.8706363192010448
Gaussian;Kronecker;Setting 2;137;0.9945704693882643;0.8712812428191777
Gaussian;Kronecker;Setting 2;138;0.9946801392872155;0.8703017633755405
Gaussian;Kronecker;Setting 2;139;0.9949020018081343;0.8711004440678238
Gaussian;Kronecker;Setting 2;140;0.9949608470645787;0.8709768540908555
Gaussian;Kronecker;Setting 2;141;0.9949700810534453;0.8710690539802155
Gaussian;Kronecker;Setting 2;142;0.9950418552653479;0.8701422310688216
Gaussian;Kronecker;Setting 2;143;0.9951526220003932;0.8703133817845903
Gaussian;Kronecker;Setting 2;144;0.9951777943887511;0.8712689449710023
Gaussian;Kronecker;Setting 2;145;0.9951740925669338;0.8705158546440548
Gaussian;Kronecker;Setting 2;146;0.9953416137146192;0.870215814326137
Gaussian;Kronecker;Setting 2;147;0.9954105155870007;0.86842902531332
Gaussian;Kronecker;Setting 2;148;0.9953967845701486;0.866651748448263
Gaussian;Kronecker;Setting 2;149;0.9954702383123203;0.8663368963574045
Gaussian;Kronecker;Setting 2;150;0.9955230029836684;0.8661582038673403
Gaussian;Kronecker;Setting 2;151;0.9955619543754575;0.8667822007604011
Gaussian;Kronecker;Setting 2;152;0.9956320901884447;0.8658138641184256
Gaussian;Kronecker;Setting 2;153;0.9957008138249609;0.8655537068771877
Gaussian;Kronecker;Setting 2;154;0.99574548247489;0.8643203889761817
Gaussian;Kronecker;Setting 2;155;0.9957636008361181;0.8639601503517252
Gaussian;Kronecker;Setting 2;156;0.9959109059235456;0.8645930478973329
Gaussian;Kronecker;Setting 2;157;0.9959399309486837;0.8622801012255588
Gaussian;Kronecker;Setting 2;158;0.9960711125455289;0.8637942313172245
Gaussian;Kronecker;Setting 2;159;0.9961123947140178;0.8636592947068567
Gaussian;Kronecker;Setting 2;160;0.9961708629330549;0.8642476889897297
Gaussian;Kronecker;Setting 2;161;0.9962205016215351;0.86353257930991
Gaussian;Kronecker;Setting 2;162;0.996347199900846;0.8633929545695747
Gaussian;Kronecker;Setting 2;163;0.9963379247806259;0.8626984998391768
Gaussian;Kronecker;Setting 2;164;0.9963569617420829;0.8621480182595188
Gaussian;Kronecker;Setting 2;165;0.9963849996147364;0.8621580739585795
Gaussian;Kronecker;Setting 2;166;0.9964181926170317;0.861207538621698
Gaussian;Kronecker;Setting 2;167;0.9964728013440629;0.8625579238840654
Gaussian;Kronecker;Setting 2;168;0.9965560374931483;0.8617304349728516
Gaussian;Kronecker;Setting 2;169;0.9966293198546802;0.8593693160670639
Gaussian;Kronecker;Setting 2;170;0.9966998601259771;0.8585355763158935
Gaussian;Kronecker;Setting 2;171;0.9967159493404313;0.8570126135155933
Gaussian;Kronecker;Setting 2;172;0.9967478672707675;0.857047604630568
Gaussian;Kronecker;Setting 2;173;0.9968086319903764;0.8580919025667987
Gaussian;Kronecker;Setting 2;174;0.9968101127191032;0.8578647660670707
Gaussian;Kronecker;Setting 2;175;0.9968255575423522;0.8579946748279083
Gaussian;Kronecker;Setting 2;176;0.9968436416274525;0.8576727565701424
Gaussian;Kronecker;Setting 2;177;0.9968358815120872;0.8572375078662064
Gaussian;Kronecker;Setting 2;178;0.9968963103256424;0.8585984244350227
Gaussian;Kronecker;Setting 2;179;0.9969373182851078;0.8574120557776038
Gaussian;Kronecker;Setting 2;180;0.9970087703014078;0.8570361900532558
Gaussian;Kronecker;Setting 2;181;0.9970157077897025;0.8578151670108931
Gaussian;Kronecker;Setting 2;182;0.997045192114955;0.8564830586610076
Gaussian;Kronecker;Setting 2;183;0.9970642085107352;0.8555916345280636
Gaussian;Kronecker;Setting 2;184;0.9970990262014948;0.8570984266771717
Gaussian;Kronecker;Setting 2;185;0.9971332954742075;0.8566441536777156
Gaussian;Kronecker;Setting 2;186;0.9971658852166512;0.8554575132446466
Gaussian;Kronecker;Setting 2;187;0.9971762434625141;0.8555859272394075
Gaussian;Kronecker;Setting 2;188;0.9972105949979339;0.8561029804140801
Gaussian;Kronecker;Setting 2;189;0.9972191228985648;0.8565450235092732
Gaussian;Kronecker;Setting 2;190;0.9972400587575095;0.8556974231999381
Gaussian;Kronecker;Setting 2;191;0.9973068560756356;0.8551697707749044
Gaussian;Kronecker;Setting 2;192;0.9973026949537039;0.8543296442959523
Gaussian;Kronecker;Setting 2;193;0.9973348939482891;0.8541735091848619
Gaussian;Kronecker;Setting 2;194;0.997391038245852;0.8529049963371437
Gaussian;Kronecker;Setting 2;195;0.9974222295222758;0.8516225549873482
Gaussian;Kronecker;Setting 2;196;0.9974791690260068;0.851108151625266
Gaussian;Kronecker;Setting 2;197;0.9975096884903231;0.851991150713051
Gaussian;Kronecker;Setting 2;198;0.9975124511462349;0.8521873727325587
Gaussian;Kronecker;Setting 2;199;0.9975569552707498;0.8532903062653392
Gaussian;Kronecker;Setting 2;200;0.9975554197002182;0.8539602332432986
Gaussian;Kronecker;Setting 2;201;0.9975784121268392;0.8551661697475381
Gaussian;Kronecker;Setting 2;202;0.9975898809192474;0.8559979391252439
Gaussian;Kronecker;Setting 2;203;0.9976122083889863;0.8555974097606323
Gaussian;Kronecker;Setting 2;204;0.9976334047465033;0.8549068957771635
Gaussian;Kronecker;Setting 2;205;0.9976263918507272;0.8545050754782131
Gaussian;Kronecker;Setting 2;206;0.9977327506757195;0.8557349282396779
Gaussian;Kronecker;Setting 2;207;0.9977459058536223;0.8548826398003754
Gaussian;Kronecker;Setting 2;208;0.9977792359604294;0.8542294270249087
Gaussian;Kronecker;Setting 2;209;0.9977932343310795;0.8540103758507767
Gaussian;Kronecker;Setting 2;210;0.9978032086843095;0.8530658195782015
Gaussian;Kronecker;Setting 2;211;0.9978132515897954;0.8536976979651205
Gaussian;Kronecker;Setting 2;212;0.9978357641506252;0.8528761201743006
Gaussian;Kronecker;Setting 2;213;0.997850763384211;0.8530944919093069
Gaussian;Kronecker;Setting 2;214;0.9978666537971231;0.8535609948130258
Gaussian;Kronecker;Setting 2;215;0.9978841414775973;0.853207007028526
Gaussian;Kronecker;Setting 2;216;0.9978878844307681;0.854168413391419
Gaussian;Kronecker;Setting 2;217;0.9978958433476753;0.8533428948536699
Gaussian;Kronecker;Setting 2;218;0.997925142581837;0.8524404638068892
Gaussian;Kronecker;Setting 2;219;0.9979488410966935;0.8528392945736866
Gaussian;Kronecker;Setting 2;220;0.9979767350096097;0.85280002299222
Gaussian;Kronecker;Setting 2;221;0.9979759672243438;0.8523154470077569
Gaussian;Kronecker;Setting 2;222;0.9979756038973877;0.8517275283322718
Gaussian;Kronecker;Setting 2;223;0.997991110417667;0.8523057989721716
Gaussian;Kronecker;Setting 2;224;0.9980177498243006;0.8525135714568167
Gaussian;Kronecker;Setting 2;225;0.9979872646361123;0.8507477091690718
Gaussian;Kronecker;Setting 2;226;0.9980524921075787;0.8508485379353286
Gaussian;Kronecker;Setting 2;227;0.9980455957506376;0.8509352343677703
Gaussian;Kronecker;Setting 2;228;0.9980384663160264;0.8499866014604408
Gaussian;Kronecker;Setting 2;229;0.9980811400953096;0.8498891019459001
Gaussian;Kronecker;Setting 2;230;0.9981045781115937;0.8507652386985154
Gaussian;Kronecker;Setting 2;231;0.9981410136355922;0.8505274350045136
Gaussian;Kronecker;Setting 2;232;0.9981393889471278;0.8503547895226682
Gaussian;Kronecker;Setting 2;233;0.998168379696138;0.8506392706846069
Gaussian;Kronecker;Setting 2;234;0.9981563556304572;0.8502652394458984
Gaussian;Kronecker;Setting 2;235;0.9981792246630177;0.8498763284903366
Gaussian;Kronecker;Setting 2;236;0.9981959994000307;0.8492982616821744
Gaussian;Kronecker;Setting 2;237;0.9982507795077016;0.8499331296012467
Gaussian;Kronecker;Setting 2;238;0.9982820530468325;0.8485546155590744
Gaussian;Kronecker;Setting 2;239;0.9982801678597958;0.8474104400713629
Gaussian;Kronecker;Setting 2;240;0.9982957018009775;0.8476025175122037
Gaussian;Kronecker;Setting 2;241;0.9983087472952707;0.848728823750909
Gaussian;Kronecker;Setting 2;242;0.9983098304209136;0.8480052210820177
Gaussian;Kronecker;Setting 2;243;0.99830716373816;0.8478240146671883
Gaussian;Kronecker;Setting 2;244;0.9982987386659128;0.8478189188737454
Gaussian;Kronecker;Setting 2;245;0.9982922193463789;0.8483952191401807
Gaussian;Kronecker;Setting 2;246;0.9983122366050948;0.8473127367250843
Gaussian;Kronecker;Setting 2;247;0.9983474930302921;0.8480478219152003
Gaussian;Kronecker;Setting 2;248;0.9983841547767349;0.8485694952759277
Gaussian;Kronecker;Setting 2;249;0.9983955481616615;0.8470101824824015
Gaussian;Kronecker;Setting 2;250;0.9983944307598908;0.8460252675257586
Gaussian;Kronecker;Setting 2;251;0.9983876098104311;0.8458184462558895
Gaussian;Kronecker;Setting 2;252;0.998404418823572;0.8452878042987026
Gaussian;Kronecker;Setting 2;253;0.9984377420751536;0.8462200627231024
Gaussian;Kronecker;Setting 2;254;0.9984653823447229;0.8462822314031057
Gaussian;Kronecker;Setting 2;255;0.9984817937547799;0.8454683312744062
Gaussian;Kronecker;Setting 2;256;0.9984831099580926;0.8451074811547367
Gaussian;Kronecker;Setting 2;257;0.9985186748684414;0.8439465235206198
Gaussian;Kronecker;Setting 2;258;0.9985248994132749;0.8444470663245374
Gaussian;Kronecker;Setting 2;259;0.998557283498951;0.844380141570654
Gaussian;Kronecker;Setting 2;260;0.9985794190223736;0.8432456820624402
Gaussian;Kronecker;Setting 2;261;0.9985852665297998;0.8435122939753725
Gaussian;Kronecker;Setting 2;262;0.9985790831163197;0.843193501137585
Gaussian;Kronecker;Setting 2;263;0.9986085674415722;0.8433177026097665
Gaussian;Kronecker;Setting 2;264;0.9986203035877783;0.8442377311299032
Gaussian;Kronecker;Setting 2;265;0.9986388469729929;0.8444950347268132
Gaussian;Kronecker;Setting 2;266;0.9986509601566063;0.8438102959759131
Gaussian;Kronecker;Setting 2;267;0.9986539147588346;0.8439247814685968
Gaussian;Kronecker;Setting 2;268;0.9986925439550209;0.8451392789058203
Gaussian;Kronecker;Setting 2;269;0.9987072826900344;0.8452373219716617
Gaussian;Kronecker;Setting 2;270;0.9987261208499493;0.8452448637459572
Gaussian;Kronecker;Setting 2;271;0.9987285201789049;0.8456247381611469
Gaussian;Kronecker;Setting 2;272;0.9987381860469835;0.8443984184831359
Gaussian;Kronecker;Setting 2;273;0.9987511012919906;0.8441294285332634
Gaussian;Kronecker;Setting 2;274;0.998756564906784;0.8447369829994819
Gaussian;Kronecker;Setting 2;275;0.9987701999504779;0.8450951833065612
Gaussian;Kronecker;Setting 2;276;0.9987851991840636;0.844689829924157
Gaussian;Kronecker;Setting 2;277;0.9987858915618479;0.8436451243244507
Gaussian;Kronecker;Setting 2;278;0.9987989850427204;0.8433542564347302
Gaussian;Kronecker;Setting 2;279;0.9988021041703627;0.8437881462604147
Gaussian;Kronecker;Setting 2;280;0.9988024606420933;0.843828572888395
Gaussian;Kronecker;Setting 2;281;0.9988142996166832;0.844257910471937
Gaussian;Kronecker;Setting 2;282;0.9988492338462779;0.8448064216781304
Gaussian;Kronecker;Setting 2;283;0.998862183367413;0.8431050381634162
Gaussian;Kronecker;Setting 2;284;0.9988692236840915;0.8431275275984775
Gaussian;Kronecker;Setting 2;285;0.998890063569878;0.8433336694292208
Gaussian;Kronecker;Setting 2;286;0.9988906736849552;0.8426010302199576
Gaussian;Kronecker;Setting 2;287;0.9989131725353338;0.841532408363026
Gaussian;Kronecker;Setting 2;288;0.9989138580578927;0.8410329526617095
Gaussian;Kronecker;Setting 2;289;0.9989175873006123;0.8405983154529868
Gaussian;Kronecker;Setting 2;290;0.9989223105510422;0.8410020381814893
Gaussian;Kronecker;Setting 2;291;0.9989207269939315;0.8407774156065264
Gaussian;Kronecker;Setting 2;292;0.9989460844733802;0.8406501566582792
Gaussian;Kronecker;Setting 2;293;0.9989483535530497;0.8388074498054154
Gaussian;Kronecker;Setting 2;294;0.9989535909453987;0.8394578768804667
Gaussian;Kronecker;Setting 2;295;0.9989731831801282;0.839041312752488
Gaussian;Kronecker;Setting 2;296;0.9989848370636272;0.838552456301533
Gaussian;Kronecker;Setting 2;297;0.9989866468431823;0.8385205226626241
Gaussian;Kronecker;Setting 2;298;0.9989912604100029;0.8381063365715855
Gaussian;Kronecker;Setting 2;299;0.9990127104108666;0.8368887816582962
Gaussian;Kronecker;Setting 2;300;0.9990138620887653;0.8367415471997528
Gaussian;Kronecker;Setting 3;1;0.46745341804055107;0.45379169846482015
Gaussian;Kronecker;Setting 3;2;0.5701950648012553;0.6191789343301213
Gaussian;Kronecker;Setting 3;3;0.6609190166008148;0.638413262563834
Gaussian;Kronecker;Setting 3;4;0.7021066834063094;0.6373369146217867
Gaussian;Kronecker;Setting 3;5;0.7433916181532791;0.6779573179058552
Gaussian;Kronecker;Setting 3;6;0.7965036665078264;0.7251466388301668
Gaussian;Kronecker;Setting 3;7;0.8144661350880419;0.7363777976003989
Gaussian;Kronecker;Setting 3;8;0.8293761264042548;0.75537970976041
Gaussian;Kronecker;Setting 3;9;0.8530523431994648;0.7941592385442022
Gaussian;Kronecker;Setting 3;10;0.8712224470412121;0.8026724790369454
Gaussian;Kronecker;Setting 3;11;0.877337782208848;0.8070025992848461
Gaussian;Kronecker;Setting 3;12;0.8824942488560176;0.8105314429737531
Gaussian;Kronecker;Setting 3;13;0.8889794448655619;0.825548589986305
Gaussian;Kronecker;Setting 3;14;0.8956632661009413;0.8290962041203658
Gaussian;Kronecker;Setting 3;15;0.8969575056757982;0.8226495580034701
Gaussian;Kronecker;Setting 3;16;0.9064609438095528;0.8264010107357456
Gaussian;Kronecker;Setting 3;17;0.910886331816292;0.8213355213907676
Gaussian;Kronecker;Setting 3;18;0.9137019567370891;0.8141361593328182
Gaussian;Kronecker;Setting 3;19;0.9181263261529266;0.8252123564785928
Gaussian;Kronecker;Setting 3;20;0.924169963006576;0.8342044015006654
Gaussian;Kronecker;Setting 3;21;0.924999874923029;0.8352814876062863
Gaussian;Kronecker;Setting 3;22;0.9317042627070563;0.8332663537767032
Gaussian;Kronecker;Setting 3;23;0.9361252617853514;0.8307054534364836
Gaussian;Kronecker;Setting 3;24;0.9386343807203991;0.8307369308402948
Gaussian;Kronecker;Setting 3;25;0.942841580564279;0.8242078213070494
Gaussian;Kronecker;Setting 3;26;0.9434878240639464;0.8227723567865124
Gaussian;Kronecker;Setting 3;27;0.9436400060384466;0.8197523714295687
Gaussian;Kronecker;Setting 3;28;0.946678208050547;0.8302560699981536
Gaussian;Kronecker;Setting 3;29;0.9514566801078723;0.8323747576318996
Gaussian;Kronecker;Setting 3;30;0.9535668858913956;0.8355920435668359
Gaussian;Kronecker;Setting 3;31;0.9553324634267447;0.8396879550580708
Gaussian;Kronecker;Setting 3;32;0.9558569328861839;0.8396819970235135
Gaussian;Kronecker;Setting 3;33;0.9588929479237013;0.8488026934112468
Gaussian;Kronecker;Setting 3;34;0.961099358119964;0.8459884447874211
Gaussian;Kronecker;Setting 3;35;0.9623688069897864;0.8429762628739682
Gaussian;Kronecker;Setting 3;36;0.962585519693766;0.843597638424915
Gaussian;Kronecker;Setting 3;37;0.9636469812890244;0.8468605323234975
Gaussian;Kronecker;Setting 3;38;0.963852077562941;0.8474704136130861
Gaussian;Kronecker;Setting 3;39;0.9652245014791437;0.8472579806818374
Gaussian;Kronecker;Setting 3;40;0.965843580058219;0.8499318727747663
Gaussian;Kronecker;Setting 3;41;0.9678544956977416;0.8538730862713914
Gaussian;Kronecker;Setting 3;42;0.9695752102955812;0.8531318645916959
Gaussian;Kronecker;Setting 3;43;0.9702306660511981;0.8493407619303315
Gaussian;Kronecker;Setting 3;44;0.9711692676085757;0.8493554197498616
Gaussian;Kronecker;Setting 3;45;0.9723544205916419;0.8570661182603425
Gaussian;Kronecker;Setting 3;46;0.972676272847668;0.8564790145895922
Gaussian;Kronecker;Setting 3;47;0.9741354342729355;0.8492439570502688
Gaussian;Kronecker;Setting 3;48;0.9744346902881492;0.8480575172838365
Gaussian;Kronecker;Setting 3;49;0.9745442637064737;0.8475823508464047
Gaussian;Kronecker;Setting 3;50;0.9758695178763602;0.8494325051173189
Gaussian;Kronecker;Setting 3;51;0.9765363129453976;0.8485833533779894
Gaussian;Kronecker;Setting 3;52;0.9772775250673723;0.8474655628238891
Gaussian;Kronecker;Setting 3;53;0.9773451040799179;0.8470978519123656
Gaussian;Kronecker;Setting 3;54;0.9783055454245706;0.8491174147233895
Gaussian;Kronecker;Setting 3;55;0.9788546932444595;0.8516794223089693
Gaussian;Kronecker;Setting 3;56;0.9791763657491499;0.8521240076840719
Gaussian;Kronecker;Setting 3;57;0.979842861232628;0.8529540726224305
Gaussian;Kronecker;Setting 3;58;0.9803430942203175;0.8540702813974449
Gaussian;Kronecker;Setting 3;59;0.9803219884176628;0.8479351403085502
Gaussian;Kronecker;Setting 3;60;0.9809729054520557;0.8457103680241038
Gaussian;Kronecker;Setting 3;61;0.9810290777444299;0.8432290838978791
Gaussian;Kronecker;Setting 3;62;0.9813700360695021;0.8439593385759117
Gaussian;Kronecker;Setting 3;63;0.9818982203898771;0.8468667012619329
Gaussian;Kronecker;Setting 3;64;0.9824047746328683;0.8476565362855377
Gaussian;Kronecker;Setting 3;65;0.982516976914476;0.8489360901141654
Gaussian;Kronecker;Setting 3;66;0.9827977709695961;0.8495541439290317
