Kernel (drug);Kernel (protein);Kernel (pairwise);Setting;Iteration;Train AUC;Test AUC
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 1;80;0.9425317887885164;0.8839718403374828
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 1;81;0.9426271978269579;0.883318345446296
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 1;82;0.9427055398053789;0.8833431122557912
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 1;83;0.9426970408750112;0.8831241540353818
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 1;84;0.9425729434905638;0.882498333282758
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 1;85;0.9425450268214332;0.8831322037027379
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 1;86;0.9425298281421078;0.8833618100158577
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 1;87;0.9423972695723573;0.8822171400494936
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 1;88;0.9426508451098983;0.8825083453972348
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 1;89;0.9424578399162193;0.8825218281357861
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 1;90;0.9426278038449387;0.8826254925878554
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 1;91;0.942669090654712;0.8825327487905965
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 1;92;0.9427749907241504;0.8827905925372861
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 1;93;0.9428149124207558;0.8828775761888296
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 1;94;0.9427138374287357;0.8819547899427492
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 1;95;0.9431467208954203;0.8822598596159819
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 1;96;0.942609141007467;0.8812334089178322
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 1;97;0.942847536738215;0.881267588205184
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 1;98;0.9430086683218297;0.8814462799180061
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 1;99;0.9427586114630838;0.8805360133577234
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 1;100;0.9429677568657538;0.8807471399604567
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;1;0.5121589866898576;0.5656873456479934
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;2;0.6424414153658938;0.6929426055288492
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;3;0.7327622221094143;0.7213291318222927
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;4;0.8271155731906344;0.8014921149582787
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;5;0.8693019251682433;0.829379384472225
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;6;0.8772658171956952;0.8366393279179585
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;7;0.8881014506893039;0.8467697830992212
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;8;0.895481780633179;0.8561726884741935
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;9;0.9000572599579367;0.8616829348228806
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;10;0.9066727283833269;0.8672680058449144
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;11;0.9091972230606842;0.8696427431779248
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;12;0.9111035728044128;0.8714581991602504
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;13;0.91072258702167;0.8661626645681398
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;14;0.9131361756223574;0.8681667260876258
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;15;0.9184287623433909;0.8695472331853253
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;16;0.9214006990137996;0.8741609880125674
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;17;0.9220669767881924;0.8733189724749906
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;18;0.9242367672254747;0.8744741697821752
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;19;0.9267867682162431;0.8740764358995271
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;20;0.9264357622009824;0.8716457715922405
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;21;0.9260775147819443;0.8723691541540799
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;22;0.9251621850773482;0.8736451319028053
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;23;0.9257676086259622;0.8742448900819049
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;24;0.928533380065339;0.8767790506329951
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;25;0.9302699876444215;0.8759862991217422
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;26;0.9287507492654309;0.878796751462314
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;27;0.9290194589761945;0.8777767748532079
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;28;0.9292379694154216;0.8767474770817226
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;29;0.9301051993218121;0.8774396459379106
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;30;0.9305730387403868;0.8770634215370668
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;31;0.931061384879101;0.8773796329746462
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;32;0.9328362862417263;0.8778702882830064
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;33;0.931725405592576;0.8752934337901586
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;34;0.9339012504432659;0.8791547862474061
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;35;0.9333462930483917;0.8774972212372899
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;36;0.9345249236511018;0.8759994160750282
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;37;0.9341646530107907;0.8766885088315518
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;38;0.9347946271803551;0.8757866892733294
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;39;0.9349127009504798;0.8776108976297944
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;40;0.9353408435476439;0.8752329449020404
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;41;0.9354970306381074;0.87456610453441
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;42;0.9353754035220785;0.8745741256093841
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;43;0.9361788917914263;0.8763724599048981
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;44;0.936889921898677;0.8762595728511755
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;45;0.9366173563755124;0.8737907068684337
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;46;0.9366090093168933;0.8730045834813633
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;47;0.9373335233297391;0.8749664618077153
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;48;0.9364585868820169;0.8735805454177757
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;49;0.9380140144877487;0.8733614690820526
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;50;0.9380730767901637;0.8738948183321703
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;51;0.9380893108533184;0.8738518574081777
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;52;0.938031384706568;0.8737218950993368
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;53;0.9382932495242557;0.8733460189361909
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;54;0.9388691076082362;0.8729821105419282
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;55;0.9385384049742939;0.8739288295473279
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;56;0.9396556323364075;0.8729766780338416
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;57;0.9392036660545795;0.8735979805185152
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;58;0.9385723295149115;0.8720525016154166
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;59;0.9389934899652952;0.8708834444478571
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;60;0.9388535877726917;0.8703393462607989
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;61;0.9388342019578051;0.8692775927358731
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;62;0.9387912288396345;0.8692684805161124
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;63;0.9388516458869473;0.8695653531535372
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;64;0.9398610121712416;0.8682541221418651
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;65;0.9393193582187584;0.8674981561394295
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;66;0.9397267043379623;0.8664021128091878
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;67;0.9399920691251137;0.866718231383381
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;68;0.9400130613166894;0.8666198426258125
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;69;0.9401751350660329;0.8644178660147099
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;70;0.9398306587686751;0.8647986058977026
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;71;0.9399896163505803;0.8639697885688746
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;72;0.9400021725228027;0.8638758224300691
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;73;0.9401606014237723;0.8624526794302283
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;74;0.9401520611932729;0.8626042440842598
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;75;0.9404799247089213;0.8608284407677973
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;76;0.9408385000118089;0.8607394428201478
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;77;0.9406809581764477;0.8599342243993114
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;78;0.9407685616241834;0.8603862833628255
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;79;0.9404440760747059;0.8594872148824163
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;80;0.9412686022868643;0.8600260778960834
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;81;0.941281105082646;0.8599075261758089
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;82;0.9408860812960198;0.858126835923653
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;83;0.9409305108284989;0.8581245491627705
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;84;0.9412767002554271;0.8584737967499533
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;85;0.9410867335032561;0.8572306229923661
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;86;0.940607570654064;0.8576970641728019
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;87;0.9409130643576215;0.8568524832841842
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;88;0.9412571543112187;0.8564375580671851
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;89;0.9409377369818649;0.8563326920884364
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;90;0.9408202681447339;0.8558656937276842
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;91;0.9408980071178957;0.855938928115544
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;92;0.9409082960622593;0.8559191830380753
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;93;0.9414241793608635;0.8564762008437242
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;94;0.9414024221069722;0.8558602844354442
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;95;0.9413318432020594;0.8558329129523924
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;96;0.9419374192547895;0.8559630261642358
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;97;0.9418914621394145;0.8553627804523594
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;98;0.9415418591620218;0.8545312468694882
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;99;0.9418137333331937;0.8545821940446849
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 2;100;0.9416366150528008;0.8535626585366629
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;1;0.5375135255451685;0.5049030453249936
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;2;0.6751239556561195;0.6515928070000332
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;3;0.760842535904746;0.7129613629936454
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;4;0.8444877129030471;0.7910103615630302
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;5;0.8798636055101653;0.8273501181089263
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;6;0.8905078765212735;0.8216096361357864
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;7;0.8974595239681634;0.8269259933903361
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;8;0.9044167408512154;0.8272174881613823
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;9;0.9084752164779943;0.8258113403976888
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;10;0.9148965824123728;0.8196315888700358
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;11;0.9162438232651015;0.8227842793137483
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;12;0.9144360286207207;0.8240867178749265
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;13;0.9212983157112793;0.8232072430437724
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;14;0.9220112184600571;0.8162250231504586
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;15;0.924222248382018;0.8190537457996474
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;16;0.9251901281456284;0.8185299320180546
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;17;0.9268657184856129;0.815949504968338
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;18;0.9278132345320047;0.8142313631877212
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;19;0.9296057659799231;0.8153448725199898
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;20;0.9307333689879557;0.8127462335451531
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;21;0.9301156837752158;0.8146878049761009
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;22;0.9301307764569852;0.8150434833538499
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;23;0.9296241261494982;0.8137417032637988
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;24;0.9299119656085505;0.8118885229175677
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;25;0.9330172044209856;0.813169006665114
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;26;0.9312029664526409;0.8129845307804061
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;27;0.9347972371419027;0.8115581783500239
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;28;0.9341668997389377;0.8097092087533686
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;29;0.9353683398719324;0.8077132787980614
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;30;0.9363827850667836;0.8084151223785918
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;31;0.936820291666235;0.8063416314557895
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;32;0.9367588552223258;0.8059117711071186
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;33;0.9376645504088111;0.8045820059941666
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;34;0.9375965320977497;0.8058493896319215
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;35;0.9371716371912837;0.8038048541105234
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;36;0.9381646145862788;0.8028741398287698
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;37;0.9378329976112171;0.801412472552151
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;38;0.9380973550656014;0.7994464337203757
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;39;0.9387111738576762;0.7979543554745983
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;40;0.9384388000812843;0.7987875467167936
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;41;0.9388259409032734;0.7959327798017101
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;42;0.9388310158468256;0.795844319404243
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;43;0.9391816771816683;0.7948370318616851
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;44;0.9395595761072937;0.793116290852935
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;45;0.9392532805641512;0.7936211995819055
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;46;0.93923869303216;0.7930421088820131
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;47;0.9403525035329579;0.7934521977686839
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;48;0.9399462288309739;0.7922866692173759
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;49;0.9404992015862641;0.7925229737110601
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;50;0.9404623938583336;0.7919866316498653
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;51;0.9405856056441045;0.7920584916436548
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;52;0.9406251906300983;0.7920703614521298
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;53;0.9406720139648124;0.7919185318727751
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;54;0.9399548739259119;0.7902123638697586
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;55;0.9399755104666394;0.7898939237670648
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;56;0.9404299150721731;0.7889883180290781
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;57;0.9409634384952863;0.7884299691696888
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;58;0.9409114933254794;0.7889772453172306
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;59;0.9411609541899915;0.7890537839216599
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;60;0.9416112451285551;0.7881855204278537
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;61;0.9416047677016525;0.7881945484135697
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;62;0.9409436417394221;0.7885645398742389
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;63;0.941598624909835;0.7883952954663916
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;64;0.9416667838955182;0.7879228424327112
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;65;0.9417374664986585;0.7886098357565071
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;66;0.9414068406402503;0.7880478826341063
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;67;0.9417393101887772;0.7878628522473966
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;68;0.9418175338042182;0.7881428411019064
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;69;0.9417650429873936;0.7881881716405497
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;70;0.9416572350727068;0.7873507696487785
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;71;0.9416491825163271;0.7873336840558495
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;72;0.941777629103175;0.7869075146111277
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;73;0.9420929150335089;0.7864044773264132
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;74;0.9422133431669157;0.7868929762617694
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;75;0.9417645399690491;0.7867558236572734
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;76;0.941899530057243;0.786304268417784
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;77;0.9422743320097556;0.7868644020804916
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;78;0.9422676478337877;0.7863006988111477
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;79;0.9422571910202359;0.7863684520244868
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;80;0.9422089289677991;0.7861038852569008
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;81;0.9422175655370025;0.7860975431402557
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;82;0.9423617719443564;0.7860745313071831
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;83;0.9423052250092707;0.7865265544077364
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;84;0.942453555740763;0.7864874273602378
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;85;0.9423489790795097;0.7863994001674596
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;86;0.9422116380199851;0.7864082895276752
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;87;0.9423244420151784;0.7862747411861907
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;88;0.9421784899636544;0.7865242324306041
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;89;0.9423502323625037;0.7861702868716106
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;90;0.9423457393003416;0.7861248870202171
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;91;0.9422515960068699;0.7861124107251777
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;92;0.9424770441397319;0.7865695802974348
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;93;0.9423711353324391;0.7866068359006776
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;94;0.9424708395363381;0.7869722527198323
