Kernel (domain);Kernel (pairwise);Setting;Iteration;Train AUC;Test AUC
K_location_minmax;Symmetric;Setting 2;99;0.8909371992981264;0.7149710830704521
K_location_minmax;Symmetric;Setting 2;100;0.8910928567385521;0.7154146950578338
K_location_minmax;Symmetric;Setting 3;1;0.7050870937705811;0.6117202469661487
K_location_minmax;Symmetric;Setting 3;2;0.734068766606863;0.6847455822865659
K_location_minmax;Symmetric;Setting 3;3;0.687451456861899;0.6316797956142218
K_location_minmax;Symmetric;Setting 3;4;0.7200656325937365;0.6750408061883472
K_location_minmax;Symmetric;Setting 3;5;0.7320748075307155;0.710897026470797
K_location_minmax;Symmetric;Setting 3;6;0.7378409374787092;0.6580086580086579
K_location_minmax;Symmetric;Setting 3;7;0.7565087547975382;0.6939358455751898
K_location_minmax;Symmetric;Setting 3;8;0.7998785002157472;0.6625860478319494
K_location_minmax;Symmetric;Setting 3;9;0.8087513910022028;0.6397523241785537
K_location_minmax;Symmetric;Setting 3;10;0.8288249721799559;0.6896068412461855
K_location_minmax;Symmetric;Setting 3;11;0.819198101423932;0.6931019799872259
K_location_minmax;Symmetric;Setting 3;12;0.8207673790111961;0.66817472145341
K_location_minmax;Symmetric;Setting 3;13;0.8399598028751164;0.7030551415797317
K_location_minmax;Symmetric;Setting 3;14;0.8533656575750006;0.7525015967638918
K_location_minmax;Symmetric;Setting 3;15;0.8547736924579292;0.7529806259314455
K_location_minmax;Symmetric;Setting 3;16;0.863226443803511;0.6884181392378114
K_location_minmax;Symmetric;Setting 3;17;0.8584663774896101;0.7123341139734582
K_location_minmax;Symmetric;Setting 3;18;0.8505722980491903;0.6640586189766517
K_location_minmax;Symmetric;Setting 3;19;0.8691583585038494;0.6840359094457455
K_location_minmax;Symmetric;Setting 3;20;0.8686292099107488;0.6619473422752111
K_location_minmax;Symmetric;Setting 3;21;0.8769093634319715;0.6918068270527287
K_location_minmax;Symmetric;Setting 3;22;0.883045670292735;0.6914519906323184
K_location_minmax;Symmetric;Setting 3;23;0.884994208888788;0.671031154637712
K_location_minmax;Symmetric;Setting 3;24;0.8884915858560625;0.6748811297991626
K_location_minmax;Symmetric;Setting 3;25;0.8891229305293757;0.6716876020154708
K_location_minmax;Symmetric;Setting 3;26;0.8912667771898349;0.674721453409978
K_location_minmax;Symmetric;Setting 3;27;0.8923682238321259;0.6760166063444752
K_location_minmax;Symmetric;Setting 3;28;0.889399995457952;0.6693101979987226
K_location_minmax;Symmetric;Setting 3;29;0.8903129471078509;0.6795649705485771
K_location_minmax;Symmetric;Setting 3;30;0.8911986464696932;0.6601909019941807
K_location_minmax;Symmetric;Setting 3;31;0.8916732904866804;0.695160031225605
K_location_minmax;Symmetric;Setting 3;32;0.8923364294960597;0.6815165708608332
K_location_minmax;Symmetric;Setting 3;33;0.8928996434492312;0.6811794762614435
K_location_minmax;Symmetric;Setting 3;34;0.8946233506688166;0.6802391597473565
K_location_minmax;Symmetric;Setting 3;35;0.8953500783503282;0.6754311262507984
K_location_minmax;Symmetric;Setting 3;36;0.8976324574750755;0.6798843233269463
K_location_minmax;Symmetric;Setting 3;37;0.8982388208843367;0.659853807394791
K_location_minmax;Symmetric;Setting 3;38;0.8991267912701837;0.6639876516925698
K_location_minmax;Symmetric;Setting 3;39;0.8985181568369178;0.6637570080193032
K_location_minmax;Symmetric;Setting 3;40;0.8983773533486249;0.6756262862820239
K_location_minmax;Symmetric;Setting 3;41;0.9006847137374242;0.6590554254488681
K_location_minmax;Symmetric;Setting 3;42;0.8981388958281289;0.6513022496629054
K_location_minmax;Symmetric;Setting 3;43;0.9000601821361252;0.6530764317649563
K_location_minmax;Symmetric;Setting 3;44;0.9000851634001772;0.6647682918174722
K_location_minmax;Symmetric;Setting 3;45;0.901261553834624;0.6645731317862466
K_location_minmax;Symmetric;Setting 3;46;0.9008504984897691;0.6558086722021148
K_location_minmax;Symmetric;Setting 3;47;0.901820225739786;0.6560038322333404
K_location_minmax;Symmetric;Setting 3;48;0.9014750300910681;0.6540344901000639
K_location_minmax;Symmetric;Setting 3;49;0.9016112915313514;0.6550102902561918
K_location_minmax;Symmetric;Setting 3;50;0.9024492993890946;0.6625150805478675
K_location_minmax;Symmetric;Setting 3;51;0.9010389934821611;0.6611667021503087
K_location_minmax;Symmetric;Setting 3;52;0.9024810937251607;0.6491909729614648
K_location_minmax;Symmetric;Setting 3;53;0.9013955442509027;0.6455893832943014
K_location_minmax;Symmetric;Setting 3;54;0.9015386187632003;0.6634199134199135
K_location_minmax;Symmetric;Setting 3;55;0.9016657961074649;0.6536619118586331
K_location_minmax;Symmetric;Setting 3;56;0.8999579860559126;0.6638989425874672
K_location_minmax;Symmetric;Setting 3;57;0.9025719346853496;0.655258675750479
K_location_minmax;Symmetric;Setting 3;58;0.9016703381554743;0.6531473990490384
K_location_minmax;Symmetric;Setting 3;59;0.9025878318533826;0.6490490383933007
K_location_minmax;Symmetric;Setting 3;60;0.9026900279335952;0.6555780285288482
K_location_minmax;Symmetric;Setting 3;61;0.9023266640928395;0.6661521538570718
K_location_minmax;Symmetric;Setting 3;62;0.9011071242023028;0.670889220069548
K_location_minmax;Symmetric;Setting 3;63;0.9021767765085277;0.6712085728479171
K_location_minmax;Symmetric;Setting 3;64;0.9009981150500761;0.651284507841885
K_location_minmax;Symmetric;Setting 3;65;0.9008050780096746;0.6445071322120502
K_location_minmax;Symmetric;Setting 3;66;0.9009458814979674;0.6532893336172025
K_location_minmax;Symmetric;Setting 3;67;0.9022221969886222;0.6630118515364417
K_location_minmax;Symmetric;Setting 3;68;0.902215383916608;0.6630828188205238
K_location_minmax;Symmetric;Setting 3;69;0.9013501237708083;0.6630295933574621
K_location_minmax;Symmetric;Setting 3;70;0.9011025821542934;0.6625505641899084
K_location_minmax;Symmetric;Setting 3;71;0.9009299843299343;0.6551167411823149
K_location_minmax;Symmetric;Setting 3;72;0.9019587582040742;0.6613973458235753
K_location_minmax;Symmetric;Setting 3;73;0.9009186292099107;0.6546909374778227
K_location_minmax;Symmetric;Setting 3;74;0.9008550405377784;0.6579199489035554
K_location_minmax;Symmetric;Setting 3;75;0.9010412645061658;0.6630295933574621
K_location_minmax;Symmetric;Setting 3;76;0.900176004360366;0.6489958129302391
K_location_minmax;Symmetric;Setting 3;77;0.9001464810483046;0.6486942019728905
K_location_minmax;Symmetric;Setting 3;78;0.9001169577362432;0.6539280391739408
K_location_minmax;Symmetric;Setting 3;79;0.9000828923761724;0.6448264849904194
K_location_minmax;Symmetric;Setting 3;80;0.9001964435764086;0.6404442551983536
K_location_minmax;Symmetric;Setting 3;81;0.9003122658006495;0.6554538357817046
K_location_minmax;Symmetric;Setting 3;82;0.9001373969522858;0.6591441345539706
K_location_minmax;Symmetric;Setting 3;83;0.8992539686144483;0.6601021928890781
K_location_minmax;Symmetric;Setting 3;84;0.8973939999545795;0.6397345823575331
K_location_minmax;Symmetric;Setting 3;85;0.8969080008175686;0.6558264140231354
K_location_minmax;Symmetric;Setting 3;86;0.8977301115072787;0.6423781136895891
K_location_minmax;Symmetric;Setting 3;87;0.8985045306928894;0.6473280817543112
K_location_minmax;Symmetric;Setting 3;88;0.8979413167397179;0.6651053864168619
K_location_minmax;Symmetric;Setting 3;89;0.8971805236981355;0.669008587041374
K_location_minmax;Symmetric;Setting 3;90;0.8931312878977131;0.6494038748137109
K_location_minmax;Symmetric;Setting 3;91;0.8948890604773693;0.6665779575615641
K_location_minmax;Symmetric;Setting 3;92;0.8929405218813162;0.6418281172379533
K_location_minmax;Symmetric;Setting 3;93;0.892820157609066;0.6462458306720602
K_location_minmax;Symmetric;Setting 3;94;0.8936604364908137;0.6472038890071676
K_location_minmax;Symmetric;Setting 3;95;0.8901857697635864;0.6523490171031154
K_location_minmax;Symmetric;Setting 3;96;0.8910215065973247;0.684852033212689
K_location_minmax;Symmetric;Setting 3;97;0.8873924102377762;0.7151195798736782
K_location_minmax;Symmetric;Setting 3;98;0.8890752390252765;0.6998616137960401
K_location_minmax;Symmetric;Setting 3;99;0.8912690482138397;0.6982293662621532
K_location_minmax;Symmetric;Setting 3;100;0.888791361024686;0.7067099567099567
K_location_minmax;Symmetric;Setting 4;1;0.673728813559322;0.7005602904040404
K_location_minmax;Symmetric;Setting 4;2;0.7117455326328705;0.6983506944444444
K_location_minmax;Symmetric;Setting 4;3;0.6630186363984969;0.662918244949495
K_location_minmax;Symmetric;Setting 4;4;0.6897154689776823;0.7367818813131313
K_location_minmax;Symmetric;Setting 4;5;0.6938300483165887;0.6949573863636364
K_location_minmax;Symmetric;Setting 4;6;0.7056752818467673;0.715948547979798
K_location_minmax;Symmetric;Setting 4;7;0.7763210368893321;0.7498816287878788
K_location_minmax;Symmetric;Setting 4;8;0.789596594830892;0.7164220328282829
K_location_minmax;Symmetric;Setting 4;9;0.8212861415752741;0.7590356691919192
K_location_minmax;Symmetric;Setting 4;10;0.8103420507707646;0.7090041035353536
K_location_minmax;Symmetric;Setting 4;11;0.8215392284684409;0.7307844065656566
K_location_minmax;Symmetric;Setting 4;12;0.8036314134519518;0.7190261994949495
K_location_minmax;Symmetric;Setting 4;13;0.8256499731574507;0.6892755681818181
K_location_minmax;Symmetric;Setting 4;14;0.8429749213896771;0.7164220328282829
K_location_minmax;Symmetric;Setting 4;15;0.8443400567528185;0.7194996843434344
K_location_minmax;Symmetric;Setting 4;16;0.8432816933813942;0.6990609217171717
K_location_minmax;Symmetric;Setting 4;17;0.8479676355548739;0.7208412247474747
K_location_minmax;Symmetric;Setting 4;18;0.8602385152235601;0.7109769570707071
K_location_minmax;Symmetric;Setting 4;19;0.8677620983204233;0.7490924873737373
K_location_minmax;Symmetric;Setting 4;20;0.8679308229158678;0.7560369318181819
K_location_minmax;Symmetric;Setting 4;21;0.8711902753278625;0.7652698863636364
K_location_minmax;Symmetric;Setting 4;22;0.8726781194876908;0.7556423611111112
K_location_minmax;Symmetric;Setting 4;23;0.8734757266661554;0.7385969065656566
K_location_minmax;Symmetric;Setting 4;24;0.8779085819464683;0.7565104166666666
K_location_minmax;Symmetric;Setting 4;25;0.8758762175013421;0.76171875
K_location_minmax;Symmetric;Setting 4;26;0.87717999846614;0.7612452651515151
K_location_minmax;Symmetric;Setting 4;27;0.8774100774599279;0.7591934974747475
K_location_minmax;Symmetric;Setting 4;28;0.8800406472889025;0.7588778409090909
K_location_minmax;Symmetric;Setting 4;29;0.8827172329166347;0.7649542297979798
K_location_minmax;Symmetric;Setting 4;30;0.8822340670296802;0.7623500631313131
K_location_minmax;Symmetric;Setting 4;31;0.8819579722371348;0.7614820075757576
K_location_minmax;Symmetric;Setting 4;32;0.8841743998772912;0.7640072601010102
K_location_minmax;Symmetric;Setting 4;33;0.8820806810338216;0.7427004419191919
K_location_minmax;Symmetric;Setting 4;34;0.8830316742081448;0.7636126893939394
K_location_minmax;Symmetric;Setting 4;35;0.8832080681033821;0.7636126893939394
K_location_minmax;Symmetric;Setting 4;36;0.880753892169645;0.7602982954545454
K_location_minmax;Symmetric;Setting 4;37;0.8821957205307156;0.763928345959596
K_location_minmax;Symmetric;Setting 4;38;0.882464146023468;0.762271148989899
K_location_minmax;Symmetric;Setting 4;39;0.8792660480098167;0.7575363005050505
K_location_minmax;Symmetric;Setting 4;40;0.8803320806810339;0.7627446338383839
K_location_minmax;Symmetric;Setting 4;41;0.879994631490145;0.7608506944444444
K_location_minmax;Symmetric;Setting 4;42;0.8805161438760641;0.7610874368686869
K_location_minmax;Symmetric;Setting 4;43;0.8737134749597362;0.7348879419191919
K_location_minmax;Symmetric;Setting 4;44;0.8786294961270036;0.7617976641414141
K_location_minmax;Symmetric;Setting 4;45;0.8801556867857965;0.7621922348484849
K_location_minmax;Symmetric;Setting 4;46;0.881497814249559;0.7643229166666666
K_location_minmax;Symmetric;Setting 4;47;0.8817815783418974;0.7632181186868687
K_location_minmax;Symmetric;Setting 4;48;0.8830393435079378;0.7618765782828283
K_location_minmax;Symmetric;Setting 4;49;0.8844198174706649;0.7647174873737373
K_location_minmax;Symmetric;Setting 4;50;0.8839673287828821;0.7647964015151515
K_location_minmax;Symmetric;Setting 4;51;0.8833921312984124;0.7617976641414141
K_location_minmax;Symmetric;Setting 4;52;0.8832003988035892;0.7616398358585859
K_location_minmax;Symmetric;Setting 4;53;0.8838599585857811;0.7620344065656566
K_location_minmax;Symmetric;Setting 4;54;0.8859613467290437;0.7661379419191919
K_location_minmax;Symmetric;Setting 4;55;0.8857005905360841;0.7658222853535354
K_location_minmax;Symmetric;Setting 4;56;0.8844581639696296;0.7473563762626263
K_location_minmax;Symmetric;Setting 4;57;0.8855241966408467;0.7650331439393939
K_location_minmax;Symmetric;Setting 4;58;0.8855395352404325;0.7621133207070707
K_location_minmax;Symmetric;Setting 4;59;0.8870887337986042;0.7657433712121212
K_location_minmax;Symmetric;Setting 4;60;0.8866592530102002;0.7656644570707071
K_location_minmax;Symmetric;Setting 4;61;0.8866439144106143;0.7656644570707071
K_location_minmax;Symmetric;Setting 4;62;0.8864138354168265;0.7653488005050505
K_location_minmax;Symmetric;Setting 4;63;0.8856238975381547;0.7625078914141414
K_location_minmax;Symmetric;Setting 4;64;0.8852020860495436;0.7615609217171717
K_location_minmax;Symmetric;Setting 4;65;0.8855088580412609;0.76171875
K_location_minmax;Symmetric;Setting 4;66;0.8862681187207608;0.7651909722222222
K_location_minmax;Symmetric;Setting 4;67;0.8851714088503719;0.7617976641414141
K_location_minmax;Symmetric;Setting 4;68;0.8857772835340133;0.7647174873737373
K_location_minmax;Symmetric;Setting 4;69;0.8844274867704579;0.7467250631313131
K_location_minmax;Symmetric;Setting 4;70;0.884849298259069;0.7637705176767677
K_location_minmax;Symmetric;Setting 4;71;0.8838292813866094;0.7604561237373737
K_location_minmax;Symmetric;Setting 4;72;0.8834074698979983;0.7614820075757576
K_location_minmax;Symmetric;Setting 4;73;0.882686555717463;0.7621133207070707
K_location_minmax;Symmetric;Setting 4;74;0.8826942250172559;0.7602193813131313
K_location_minmax;Symmetric;Setting 4;75;0.8823491065265742;0.7602193813131313
K_location_minmax;Symmetric;Setting 4;76;0.8820653424342357;0.762271148989899
K_location_minmax;Symmetric;Setting 4;77;0.8838522892859881;0.7625078914141414
K_location_minmax;Symmetric;Setting 4;78;0.8810836720607409;0.7591145833333334
K_location_minmax;Symmetric;Setting 4;79;0.8795114656031904;0.7588778409090909
K_location_minmax;Symmetric;Setting 4;80;0.880102001687246;0.7592724116161617
K_location_minmax;Symmetric;Setting 4;81;0.8747104839328169;0.7426215277777778
K_location_minmax;Symmetric;Setting 4;82;0.8773794002607562;0.7640861742424243
K_location_minmax;Symmetric;Setting 4;83;0.8690658792852213;0.7389125631313131
K_location_minmax;Symmetric;Setting 4;84;0.8720338983050847;0.7566682449494949
K_location_minmax;Symmetric;Setting 4;85;0.8671102078380244;0.752249053030303
K_location_minmax;Symmetric;Setting 4;86;0.8666500498504487;0.7520123106060606
K_location_minmax;Symmetric;Setting 4;87;0.8675320193266355;0.7599037247474747
K_location_minmax;Symmetric;Setting 4;88;0.8600697906281156;0.7531171085858586
K_location_minmax;Symmetric;Setting 4;89;0.8641882046169185;0.7563525883838383
K_location_minmax;Symmetric;Setting 4;90;0.8614962803896005;0.7565104166666666
K_location_minmax;Symmetric;Setting 4;91;0.8563271723291663;0.7627446338383839
K_location_minmax;Symmetric;Setting 4;92;0.8605299486156914;0.7428582702020202
K_location_minmax;Symmetric;Setting 4;93;0.8609747680036812;0.7621133207070707
K_location_minmax;Symmetric;Setting 4;94;0.8512424265664544;0.7300741792929293
K_location_minmax;Symmetric;Setting 4;95;0.8606449881125853;0.7620344065656566
K_location_minmax;Symmetric;Setting 4;96;0.8230078993787867;0.7365451388888888
K_location_minmax;Symmetric;Setting 4;97;0.8597706879361915;0.743884154040404
K_location_minmax;Symmetric;Setting 4;98;0.8442556944550963;0.7539851641414141
K_location_minmax;Symmetric;Setting 4;99;0.8396924610783035;0.7725299873737373
K_location_minmax;Symmetric;Setting 4;100;0.856365518828131;0.7413589015151515
K_location_minmax;MLPK;Setting 1;1;0.5521600324789164;0.5226760467181204
K_location_minmax;MLPK;Setting 1;2;0.5501289468342283;0.4451198688614165
K_location_minmax;MLPK;Setting 1;3;0.5729726051412649;0.4983095416979715
K_location_minmax;MLPK;Setting 1;4;0.5664791286054365;0.4685130797076702
K_location_minmax;MLPK;Setting 1;5;0.6440963571942645;0.5265606857455092
K_location_minmax;MLPK;Setting 1;6;0.7490081012751666;0.5757461921999864
K_location_minmax;MLPK;Setting 1;7;0.7544843049327354;0.5078802677412745
K_location_minmax;MLPK;Setting 1;8;0.7062641864585064;0.5384621952052455
K_location_minmax;MLPK;Setting 1;9;0.7245647179316835;0.546188784919063
K_location_minmax;MLPK;Setting 1;10;0.6713897193157283;0.5431835257154566
K_location_minmax;MLPK;Setting 1;11;0.730408846813929;0.5019807390205587
K_location_minmax;MLPK;Setting 1;12;0.7499527118049789;0.5195000341506728
K_location_minmax;MLPK;Setting 1;13;0.7397476886452969;0.5529676934635612
K_location_minmax;MLPK;Setting 1;14;0.7691459521305062;0.531657673656171
K_location_minmax;MLPK;Setting 1;15;0.7013219933934931;0.5485878696810327
K_location_minmax;MLPK;Setting 1;16;0.6768024875897323;0.5188170206953078
K_location_minmax;MLPK;Setting 1;17;0.7299763328350772;0.5556826719486374
K_location_minmax;MLPK;Setting 1;18;0.7880139419439369;0.5380011611228741
K_location_minmax;MLPK;Setting 1;19;0.726919900717858;0.53475684720989
K_location_minmax;MLPK;Setting 1;20;0.7477301666389857;0.5675756437401817
K_location_minmax;MLPK;Setting 1;21;0.7329866301278858;0.575985246909364
K_location_minmax;MLPK;Setting 1;22;0.735634769049069;0.5251519704938188
K_location_minmax;MLPK;Setting 1;23;0.7316671741497351;0.5324431391298409
K_location_minmax;MLPK;Setting 1;24;0.7205579084316005;0.5441568198893518
K_location_minmax;MLPK;Setting 1;25;0.7465687224344424;0.5770353800969878
K_location_minmax;MLPK;Setting 1;26;0.7515835778479028;0.5461460965781026
K_location_minmax;MLPK;Setting 1;27;0.7367546919116426;0.5387354005873916
K_location_minmax;MLPK;Setting 1;28;0.7343141597003082;0.5622652141247182
K_location_minmax;MLPK;Setting 1;29;0.698087942202292;0.5572962912369374
K_location_minmax;MLPK;Setting 1;30;0.734670551218882;0.5234956628645584
K_location_minmax;MLPK;Setting 1;31;0.6845139234900072;0.5594307082849532
K_location_minmax;MLPK;Setting 1;32;0.7781157153665873;0.5559388019943993
K_location_minmax;MLPK;Setting 1;33;0.7799022864418979;0.5317686633426679
K_location_minmax;MLPK;Setting 1;34;0.6931653564376534;0.5344921794959361
K_location_minmax;MLPK;Setting 1;35;0.7376197198693462;0.5229321767638823
K_location_minmax;MLPK;Setting 1;36;0.7294930705493735;0.5258349839491838
K_location_minmax;MLPK;Setting 1;37;0.7442296868368119;0.5184925893040093
K_location_minmax;MLPK;Setting 1;38;0.7730697189466497;0.49778874393825556
K_location_minmax;MLPK;Setting 1;39;0.7127184483935853;0.5110135919677617
K_location_minmax;MLPK;Setting 1;40;0.756398900145786;0.5843436240693942
K_location_minmax;MLPK;Setting 1;41;0.7063749100370924;0.5223174646540537
K_location_minmax;MLPK;Setting 1;42;0.7019390466699884;0.5365839082029916
K_location_minmax;MLPK;Setting 1;43;0.7029966875196073;0.5267655897821186
K_location_minmax;MLPK;Setting 1;44;0.7800810588864899;0.5492538078000136
K_location_minmax;MLPK;Setting 1;45;0.7161047445053423;0.5380438494638344
K_location_minmax;MLPK;Setting 1;46;0.7351595803576372;0.5324772898026091
K_location_minmax;MLPK;Setting 1;47;0.7280813449224013;0.5105013318762379
K_location_minmax;MLPK;Setting 1;48;0.7345967354998246;0.5959463151424083
K_location_minmax;MLPK;Setting 1;49;0.7683028382143977;0.5437128611433646
K_location_minmax;MLPK;Setting 1;50;0.7959306778128402;0.5464449149648247
K_location_minmax;MLPK;Setting 1;51;0.7152431766594696;0.5268936548049996
K_location_minmax;MLPK;Setting 1;52;0.7802609847016923;0.5221723242947887
K_location_minmax;MLPK;Setting 1;53;0.7785332355275056;0.5618724813878833
K_location_minmax;MLPK;Setting 1;54;0.7817753603129787;0.5411003346765931
K_location_minmax;MLPK;Setting 1;55;0.7665162671390873;0.5088962502561301
K_location_minmax;MLPK;Setting 1;56;0.6259077026702836;0.5107916125947681
K_location_minmax;MLPK;Setting 1;57;0.7311297034453487;0.5280377023427362
K_location_minmax;MLPK;Setting 1;58;0.7060450460425547;0.4985400587391572
K_location_minmax;MLPK;Setting 1;59;0.7478720312240492;0.5258862099583361
K_location_minmax;MLPK;Setting 1;60;0.7292750835040323;0.5079314937504269
K_location_minmax;MLPK;Setting 1;61;0.7117092491095979;0.5481524486032374
K_location_minmax;MLPK;Setting 1;62;0.7396727195556294;0.5469657127245406
K_location_minmax;MLPK;Setting 1;63;0.6728614202144347;0.5192097534321426
K_location_minmax;MLPK;Setting 1;64;0.6978399675210836;0.5096817157297999
K_location_minmax;MLPK;Setting 1;65;0.7731216206241119;0.5499112082508025
K_location_minmax;MLPK;Setting 1;66;0.7142558914170773;0.5218735059080664
K_location_minmax;MLPK;Setting 1;67;0.7007706822417834;0.5520712383033946
K_location_minmax;MLPK;Setting 1;68;0.6710771558803448;0.5528823167816406
K_location_minmax;MLPK;Setting 1;69;0.6792453265422872;0.6040997882658288
K_location_minmax;MLPK;Setting 1;70;0.757537276938124;0.5790844204630832
K_location_minmax;MLPK;Setting 1;71;0.6610924265072247;0.5837118366231815
K_location_minmax;MLPK;Setting 1;72;0.789522550702172;0.6407946861553173
K_location_minmax;MLPK;Setting 1;73;0.6641211777297975;0.570043029847688
K_location_minmax;MLPK;Setting 1;74;0.6660899813615309;0.5499965849327232
K_location_minmax;MLPK;Setting 1;75;0.711314796360885;0.5416467454408852
K_location_minmax;MLPK;Setting 1;76;0.6819880418535127;0.5232480704869886
K_location_minmax;MLPK;Setting 1;77;0.6621419937625717;0.5575011952735469
K_location_minmax;MLPK;Setting 1;78;0.7227124047315876;0.5645789222047675
K_location_minmax;MLPK;Setting 1;79;0.6834632028640499;0.5602844751041596
K_location_minmax;MLPK;Setting 1;80;0.6849452840982487;0.5511491701386517
K_location_minmax;MLPK;Setting 1;81;0.7607136595988115;0.5090755412881633
K_location_minmax;MLPK;Setting 1;82;0.7131694163022015;0.5328358718666757
K_location_minmax;MLPK;Setting 1;83;0.7120817878167156;0.5327078068437948
K_location_minmax;MLPK;Setting 1;84;0.7365597722785067;0.506872822894611
K_location_minmax;MLPK;Setting 1;85;0.670096790861614;0.5456338364865787
K_location_minmax;MLPK;Setting 1;86;0.7603318939268118;0.5385390342189741
K_location_minmax;MLPK;Setting 1;87;0.7513529037258484;0.5572109145550168
K_location_minmax;MLPK;Setting 1;88;0.7539929690527598;0.5017075336384127
K_location_minmax;MLPK;Setting 1;89;0.7139860026942737;0.48175500307356056
K_location_minmax;MLPK;Setting 1;90;0.6939923231652181;0.5685233249095007
K_location_minmax;MLPK;Setting 1;91;0.779588569635904;0.5362424014753091
K_location_minmax;MLPK;Setting 1;92;0.7675612209119932;0.49316986544634933
K_location_minmax;MLPK;Setting 1;93;0.7716510730960158;0.5291475992077044
K_location_minmax;MLPK;Setting 1;94;0.7302681355994759;0.5841301823645926
K_location_minmax;MLPK;Setting 1;95;0.7061788370333463;0.5515419028754867
K_location_minmax;MLPK;Setting 1;96;0.7355828673716067;0.5341848234410218
K_location_minmax;MLPK;Setting 1;97;0.7602246304600565;0.5522761423400041
K_location_minmax;MLPK;Setting 1;98;0.7717779438631457;0.5467181203469709
K_location_minmax;MLPK;Setting 1;99;0.7010382642233663;0.546060719896182
K_location_minmax;MLPK;Setting 1;100;0.7247930853125173;0.5674817293900689
K_location_minmax;MLPK;Setting 2;1;0.5254558876247618;0.528506177707676
K_location_minmax;MLPK;Setting 2;2;0.5365747816078942;0.5527241062039958
K_location_minmax;MLPK;Setting 2;3;0.5270608101733929;0.5623110541535226
K_location_minmax;MLPK;Setting 2;4;0.5270702439576611;0.5522640641430074
K_location_minmax;MLPK;Setting 2;5;0.6638636535159714;0.5639869216614091
K_location_minmax;MLPK;Setting 2;6;0.7038817663817664;0.5326876314405888
K_location_minmax;MLPK;Setting 2;7;0.6843125601403748;0.5817889064143007
K_location_minmax;MLPK;Setting 2;8;0.7730207920605272;0.5090529705573081
K_location_minmax;MLPK;Setting 2;9;0.7335521971283561;0.6174668112513144
K_location_minmax;MLPK;Setting 2;10;0.7445944416143091;0.5318250525762356
K_location_minmax;MLPK;Setting 2;11;0.7028747099111338;0.5120268138801262
K_location_minmax;MLPK;Setting 2;12;0.7523136355917813;0.5375755783385909
K_location_minmax;MLPK;Setting 2;13;0.7291100639610573;0.5965102523659306
K_location_minmax;MLPK;Setting 2;14;0.7196975057074395;0.5923452287066246
K_location_minmax;MLPK;Setting 2;15;0.7771834493688798;0.5130783385909569
K_location_minmax;MLPK;Setting 2;16;0.7465295466123281;0.5192889064143007
K_location_minmax;MLPK;Setting 2;17;0.7110608762098829;0.5518943874868559
K_location_minmax;MLPK;Setting 2;18;0.7252374955189524;0.5544081887486856
K_location_minmax;MLPK;Setting 2;19;0.7456687137978528;0.5360968717139853
K_location_minmax;MLPK;Setting 2;20;0.685090847342503;0.6182308096740273
K_location_minmax;MLPK;Setting 2;21;0.7309213505405558;0.5789875788643533
K_location_minmax;MLPK;Setting 2;22;0.7366028471160921;0.5775170872765509
K_location_minmax;MLPK;Setting 2;23;0.7679713590309617;0.5332051787592008
K_location_minmax;MLPK;Setting 2;24;0.7357903624459916;0.5701646293375394
K_location_minmax;MLPK;Setting 2;25;0.644456000830173;0.5794722660357519
K_location_minmax;MLPK;Setting 2;26;0.720632629573027;0.6280970688748686
K_location_minmax;MLPK;Setting 2;27;0.7796751476387238;0.574140707150368
K_location_minmax;MLPK;Setting 2;28;0.7570682628629648;0.5565358832807571
K_location_minmax;MLPK;Setting 2;29;0.7560977623063716;0.5665582281808623
K_location_minmax;MLPK;Setting 2;30;0.7098014660100753;0.5226899316508937
K_location_minmax;MLPK;Setting 2;31;0.7612875228769269;0.5782317954784437
K_location_minmax;MLPK;Setting 2;32;0.7565069526990057;0.6231516167192429
K_location_minmax;MLPK;Setting 2;33;0.7304284353125412;0.584475223449001
K_location_minmax;MLPK;Setting 2;34;0.7443868983604083;0.6171135646687698
K_location_minmax;MLPK;Setting 2;35;0.7703569272277881;0.5769831098843323
K_location_minmax;MLPK;Setting 2;36;0.7147872209958303;0.5987283123028391
K_location_minmax;MLPK;Setting 2;37;0.7484894152940511;0.57377924553102
K_location_minmax;MLPK;Setting 2;38;0.7261855908379087;0.5839741062039958
K_location_minmax;MLPK;Setting 2;39;0.7338210599800004;0.5474500525762356
K_location_minmax;MLPK;Setting 2;40;0.6963819078885304;0.574502168769716
K_location_minmax;MLPK;Setting 2;41;0.7371582611648837;0.6022361330178759
K_location_minmax;MLPK;Setting 2;42;0.7151857983811627;0.6046102786540484
K_location_minmax;MLPK;Setting 2;43;0.6918796343465218;0.5994265904311251
K_location_minmax;MLPK;Setting 2;44;0.7016943076545725;0.5896178364879074
K_location_minmax;MLPK;Setting 2;45;0.7642815701590536;0.5663035620399579
K_location_minmax;MLPK;Setting 2;46;0.7028428708892285;0.5302231203995794
K_location_minmax;MLPK;Setting 2;47;0.7545128865493104;0.5674618822292323
K_location_minmax;MLPK;Setting 2;48;0.7282291843550122;0.5893713853838065
K_location_minmax;MLPK;Setting 2;49;0.7266513839361521;0.6138275499474237
K_location_minmax;MLPK;Setting 2;50;0.7195548197203827;0.5940293112513144
K_location_minmax;MLPK;Setting 2;51;0.7536697420803381;0.5873833464773922
K_location_minmax;MLPK;Setting 2;52;0.7415756306484783;0.6137453995793901
